search_objective,optimizer,seed,trial_id,lr,beta,dpo_step,st_tuner_time,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,Z-Static,Z-Dynamic,Z-All,elapsed_time_sec
AlpacaEval,ASHA,0,1,2e-06,0.01,400,1376.0021563529967,71.331055,36.868687,89.23427,79.89444,79.27095,64.27732,78.29675,78.73333,80.844154,42.603886,1186.545,1.21158,0.9725446,1.1246581,1375.9
AlpacaEval,ASHA,1,1,1e-06,0.01,400,5804.802093839646,70.392494,36.868687,87.56634,79.02808,78.618065,64.40122,78.557785,79.433334,85.29412,42.326344,1193.4058,0.58802354,1.185915,0.8054386,5804.7
AlpacaEval,ASHA,2,1,2e-06,0.01,400,1376.002422428131,71.331055,36.868687,89.23427,79.89444,79.27095,64.27732,78.29675,78.73333,80.844154,42.603886,1186.545,1.21158,0.9725446,1.1246581,1375.9
AlpacaEval,ASHA,3,0,4e-06,0.01,400,739.0038491249084,70.98976,37.373737,80.43973,80.233025,78.67247,64.63595,77.167694,76.933334,81.543625,44.36437,1128.9755,0.8210733,0.7685438,0.8019716,738.9
AlpacaEval,ASHA,4,1,8e-06,0.02,200,2902.4021662235264,70.22184,29.79798,74.29871,79.974106,78.9445,65.496,69.201775,68.2,76.51007,42.196144,1168.2336,0.47191596,-0.019520374,0.29321185,2902.3
AlpacaEval,ASHA,5,1,8e-06,0.02,200,2902.401975488663,70.22184,29.79798,74.29871,79.974106,78.9445,65.496,69.201775,68.2,76.51007,42.196144,1168.2336,0.47191596,-0.019520374,0.29321185,2902.3
AlpacaEval,ASHA,6,1,8e-06,0.01,200,2914.801934814453,70.819115,28.787878,88.24867,80.37244,78.23721,67.70955,67.91785,74.7,80.74324,43.70177,1120.0913,0.29275292,0.16071351,0.24473858,2914.7
AlpacaEval,ASHA,7,0,8e-06,0.01,200,2914.8020537853245,70.819115,28.787878,88.24867,80.37244,78.23721,67.70955,67.91785,74.7,80.74324,43.70177,1120.0913,0.29275292,0.16071351,0.24473858,2914.7
AlpacaEval,ASHA,8,5,4e-06,0.01,400,9859.42060766792,70.98976,37.373737,80.43973,80.233025,78.67247,64.63595,77.167694,76.933334,81.543625,44.36437,1128.9755,0.8210733,0.7685438,0.8019716,738.9
AlpacaEval,ASHA,9,0,4e-06,0.01,400,739.0019598960876,70.98976,37.373737,80.43973,80.233025,78.67247,64.63595,77.167694,76.933334,81.543625,44.36437,1128.9755,0.8210733,0.7685438,0.8019716,738.9
AlpacaEval,ASHA,10,3,8e-06,0.01,200,9954.889728879927,70.819115,28.787878,88.24867,80.37244,78.23721,67.70955,67.91785,74.7,80.74324,43.70177,1120.0913,0.29275292,0.16071351,0.24473858,2914.7
AlpacaEval,ASHA,11,3,2e-06,0.01,400,8401.095044231413,71.331055,36.868687,89.23427,79.89444,79.27095,64.27732,78.29675,78.73333,80.844154,42.603886,1186.545,1.21158,0.9725446,1.1246581,1375.9
AlpacaEval,ASHA,12,1,4e-06,0.02,400,5827.401851034165,70.22184,33.838383,85.291885,79.39654,78.67247,64.6535,73.00363,73.166664,76.64474,41.00121,1105.864,0.21224084,0.25286114,0.22701187,5827.3
AlpacaEval,ASHA,13,0,4e-06,0.01,400,739.0021513462066,70.98976,37.373737,80.43973,80.233025,78.67247,64.63595,77.167694,76.933334,81.543625,44.36437,1128.9755,0.8210733,0.7685438,0.8019716,738.9
AlpacaEval,ASHA,14,0,8e-06,0.01,200,2914.802081918717,70.819115,28.787878,88.24867,80.37244,78.23721,67.70955,67.91785,74.7,80.74324,43.70177,1120.0913,0.29275292,0.16071351,0.24473858,2914.7
AlpacaEval,ASHA,15,0,1e-06,0.02,400,5804.802229261399,69.7099,35.858585,86.125854,78.56005,78.40044,64.35173,78.14687,81.066666,88.63636,37.674797,1177.7887,0.14950725,1.1059146,0.4972917,5804.7
AlpacaEval,ASHA,16,4,8e-06,0.01,200,10279.998313762666,70.819115,28.787878,88.24867,80.37244,78.23721,67.70955,67.91785,74.7,80.74324,43.70177,1120.0913,0.29275292,0.16071351,0.24473858,2914.7
AlpacaEval,ASHA,17,0,8e-06,0.02,200,2902.4020632267,70.22184,29.79798,74.29871,79.974106,78.9445,65.496,69.201775,68.2,76.51007,42.196144,1168.2336,0.47191596,-0.019520374,0.29321185,2902.3
AlpacaEval,ASHA,18,1,1e-06,0.02,400,5804.810559368134,69.7099,35.858585,86.125854,78.56005,78.40044,64.35173,78.14687,81.066666,88.63636,37.674797,1177.7887,0.14950725,1.1059146,0.4972917,5804.7
AlpacaEval,ASHA,19,5,8e-06,0.02,200,15697.763949731823,70.22184,29.79798,74.29871,79.974106,78.9445,65.496,69.201775,68.2,76.51007,42.196144,1168.2336,0.47191596,-0.019520374,0.29321185,2902.3
AlpacaEval,ASHA,20,0,8e-06,0.04,400,6483.302021360398,67.49147,32.32323,62.699013,78.54013,78.9445,62.442657,61.269596,44.666668,64.569534,35.90913,1017.0386,-1.4832577,-1.4776238,-1.4812089,6483.2
AlpacaEval,ASHA,21,1,1e-06,0.01,400,5804.80254278183,70.392494,36.868687,87.56634,79.02808,78.618065,64.40122,78.557785,79.433334,85.29412,42.326344,1193.4058,0.58802354,1.185915,0.8054386,5804.7
AlpacaEval,ASHA,22,0,2e-06,0.01,400,1376.00203499794,71.331055,36.868687,89.23427,79.89444,79.27095,64.27732,78.29675,78.73333,80.844154,42.603886,1186.545,1.21158,0.9725446,1.1246581,1375.9
AlpacaEval,ASHA,23,1,1e-06,0.02,400,5804.8021317482,69.7099,35.858585,86.125854,78.56005,78.40044,64.35173,78.14687,81.066666,88.63636,37.674797,1177.7887,0.14950725,1.1059146,0.4972917,5804.7
AlpacaEval,ASHA,24,3,2e-06,0.01,400,15441.1754468441,71.331055,36.868687,89.23427,79.89444,79.27095,64.27732,78.29675,78.73333,80.844154,42.603886,1186.545,1.21158,0.9725446,1.1246581,1375.9
AlpacaEval,BOHB,0,1,2e-06,0.01,400,1376.002005910873,71.331055,36.868687,89.23427,79.89444,79.27095,64.27732,78.29675,78.73333,80.844154,42.603886,1186.545,1.21158,0.9725446,1.1246581,1375.9
AlpacaEval,BOHB,1,1,1e-06,0.01,400,5804.802332258225,70.392494,36.868687,87.56634,79.02808,78.618065,64.40122,78.557785,79.433334,85.29412,42.326344,1193.4058,0.58802354,1.185915,0.8054386,5804.7
AlpacaEval,BOHB,2,1,2e-06,0.01,400,1376.0022049903869,71.331055,36.868687,89.23427,79.89444,79.27095,64.27732,78.29675,78.73333,80.844154,42.603886,1186.545,1.21158,0.9725446,1.1246581,1375.9
AlpacaEval,BOHB,3,0,4e-06,0.01,400,739.0019455909728,70.98976,37.373737,80.43973,80.233025,78.67247,64.63595,77.167694,76.933334,81.543625,44.36437,1128.9755,0.8210733,0.7685438,0.8019716,738.9
