lr,beta,dpo_step,elapsed_time_sec,model_name,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,size
4e-06,0.04,1200,5954.5,dpo-qwen3-0.6b-sft-lr3e5-ao-lr4e6-beta0.04-step1200,46.92832764505119,29.29292929292929,42.75966641394996,54.550886277633936,69.47769314472254,45.377977205358015,39.9322131943244,54.43333333333333,73.64864864864865,2.8606657383741583,634.3328304588064,0.6b
4e-06,0.04,1400,6946.9,dpo-qwen3-0.6b-sft-lr3e5-ao-lr4e6-beta0.04-step1400,47.18430034129693,30.80808080808081,41.24336618650493,54.68034256124278,69.74972796517955,45.27404610627994,38.849364131615225,53.6,70.27972027972028,3.096391665691653,645.9490570447875,0.6b
4e-06,0.04,1600,7939.3,dpo-qwen3-0.6b-sft-lr3e5-ao-lr4e6-beta0.04-step1600,47.01365187713311,31.313131313131315,41.39499620924943,54.66042620991834,69.69532100108815,45.22481814050688,39.57876212892902,56.13333333333333,70.14388489208633,2.531695706744334,645.7567819438162,0.6b
4e-06,0.04,1800,8931.8,dpo-qwen3-0.6b-sft-lr3e5-ao-lr4e6-beta0.04-step1800,47.35494880546075,30.303030303030305,40.86429112964367,54.5807608046206,70.23939064200218,45.25797943087569,38.57708657473282,55.03333333333333,69.58041958041959,2.443569950955035,651.2037101699767,0.6b
4e-06,0.04,2000,9924.2,dpo-qwen3-0.6b-sft-lr3e5-ao-lr4e6-beta0.04-step2000,46.84300341296928,30.80808080808081,41.09173616376042,54.67038438558056,70.18498367791078,45.251949714095,38.10871820103991,53.96666666666666,76.33333333333333,3.4414222870223767,648.4643907131725,0.6b
4e-06,0.04,2031,10078.0,dpo-qwen3-0.6b-sft-lr3e5-ao-lr4e6-beta0.04,47.01365187713311,31.818181818181817,41.47081122062168,54.62059350726947,70.02176278563657,45.40564348736282,39.33646059123127,54.0,71.63120567375887,2.7330265348708886,648.3466231443128,0.6b
1e-06,0.01,200,1234.7,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.01-step200,56.74061433447098,22.22222222222222,34.874905231235786,67.38697470623381,75.29923830250273,47.30731791258,40.24571470365298,51.99999999999999,54.63576158940398,4.814955547216571,727.1469132028778,1.7b
1e-06,0.01,400,2469.4,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.01-step400,57.16723549488054,23.737373737373737,37.37680060652009,67.50647281418044,75.62568008705114,47.19304311445048,40.60165915326889,55.133333333333326,60.13513513513513,5.776712732873563,792.3907540267903,1.7b
1e-06,0.01,600,3704.2,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.01-step600,57.76450511945392,20.707070707070702,39.72706595905989,67.66580362477595,75.62568008705114,47.24352352221783,39.82355705084731,58.3,66.22516556291392,5.3722733193908105,824.879337589205,1.7b
1e-06,0.01,800,4938.9,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.01-step800,57.5938566552901,23.232323232323232,41.015921152388174,67.67576180043817,75.73449401523395,47.33075755417174,41.83438831190131,57.93333333333332,66.78321678321679,6.011282608004024,819.5562748996696,1.7b
1e-06,0.01,1000,6173.6,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.01-step1000,57.67918088737202,21.71717171717172,42.15314632297195,67.51643098984266,75.68008705114254,47.31209748160815,40.71031529674597,59.23333333333333,68.70748299319727,6.773768844688542,832.6963103322948,1.7b
1e-06,0.01,1200,7408.3,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.01-step1200,57.16723549488054,23.737373737373737,41.16755117513268,67.66580362477595,75.73449401523395,47.37764095269204,39.98091729943217,59.23333333333333,63.60544217687075,6.023257882880414,798.9838837956462,1.7b
1e-06,0.01,1400,8643.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.01-step1400,57.76450511945392,21.71717171717172,40.86429112964367,67.79525990838479,75.62568008705114,47.40441334629296,39.21655651449266,58.93333333333332,70.74829931972789,5.722454813612539,791.2415940255275,1.7b
1e-06,0.01,1600,9877.7,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.01-step1600,57.67918088737202,21.21212121212121,41.69825625473844,67.57618004381597,75.84330794341676,47.38754493521216,39.75235707921648,55.43333333333333,68.83116883116884,5.679001299346672,802.5254368586698,1.7b
1e-06,0.01,1800,11112.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.01-step1800,57.5938566552901,20.707070707070702,41.9257012888552,67.54630551682932,75.51686615886834,47.33895819778529,39.82605043506784,57.83333333333333,58.333333333333336,6.087313537740224,831.6095274769929,1.7b
1e-06,0.01,2000,12347.2,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.01-step2000,57.508532423208194,20.707070707070702,41.77407126611069,67.59609639514042,75.62568008705114,47.3850730703105,40.21573868446833,60.33333333333333,66.11842105263158,5.762843260747009,797.3751567718045,1.7b
1e-06,0.01,2031,12538.6,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.01,57.5938566552901,19.696969696969692,40.33358605003791,67.54630551682932,75.40805223068553,47.26516381307624,41.40475050643404,58.1,63.85135135135135,6.037494891639752,854.5315118359919,1.7b
1e-06,0.02,200,1228.4,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02-step200,56.8259385665529,21.71717171717172,34.950720242608035,67.3770165305716,75.62568008705114,47.36166358856151,40.41930965394043,55.56666666666666,56.9078947368421,4.155658162477762,801.44180380895,1.7b
1e-06,0.02,400,2456.7,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02-step400,57.08191126279864,22.727272727272727,37.37680060652009,67.61601274646485,75.78890097932536,47.34722140973195,41.13745971799271,55.73333333333333,60.738255033557046,5.014910320631731,779.8867025130045,1.7b
1e-06,0.02,600,3685.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02-step600,57.33788395904437,21.71717171717172,39.27217589082638,67.58613821947819,75.68008705114254,47.3403747795318,40.12581062691436,56.33333333333333,59.45945945945946,5.955979820875958,776.0720822547881,1.7b
1e-06,0.02,800,4913.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02-step800,57.84982935153583,22.22222222222222,41.16755117513268,67.69567815176259,75.40805223068553,47.43539361943038,40.52547241319699,57.63333333333333,65.23178807947019,5.607003052315947,837.1340772043526,1.7b
1e-06,0.02,1000,6141.8,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02-step1000,57.25255972696246,22.22222222222222,40.56103108415466,67.71559450308703,75.73449401523395,47.43629642871172,40.52048564475591,55.53333333333333,65.23178807947019,5.676340501375362,793.0686711312912,1.7b
1e-06,0.02,1200,7370.2,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02-step1200,57.423208191126285,23.232323232323232,41.39499620924943,67.59609639514042,75.78890097932536,47.40734261989565,40.47926169230974,57.7,67.43421052631578,6.119511889033031,840.1005883062783,1.7b
1e-06,0.02,1400,8598.6,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02-step1400,57.5938566552901,22.727272727272727,41.24336618650493,67.43676558454491,75.62568008705114,47.39520317768366,40.57417651830476,58.766666666666666,65.33333333333333,5.820692742287893,803.9638628899376,1.7b
1e-06,0.02,1600,9827.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02-step1600,57.25255972696246,21.71717171717172,41.31918119787718,67.67576180043817,75.68008705114254,47.30697063616744,39.01547892924109,59.266666666666666,70.52980132450331,6.0040681060277805,809.6843867722997,1.7b
1e-06,0.02,1800,11055.3,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02-step1800,57.67918088737202,21.21212121212121,42.0773313115997,67.60605457080263,75.51686615886834,47.41922548419532,40.557941816602174,59.83333333333333,69.33333333333334,6.261545394426249,813.3035689188825,1.7b
1e-06,0.02,2000,12283.7,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02-step2000,57.508532423208194,22.727272727272727,41.84988627748294,67.69567815176259,75.40805223068553,47.39856202173208,41.679521447536985,59.96666666666667,68.83116883116884,5.762694648849291,806.3375989621456,1.7b
1e-06,0.02,2031,12474.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02,57.33788395904437,21.21212121212121,41.84988627748294,67.65584544911373,75.73449401523395,47.50910793225431,39.50756215729819,58.2,65.2027027027027,6.019987427367459,815.4523458407135,1.7b
1e-06,0.04,200,1235.9,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step200,57.08191126279864,23.232323232323232,34.42001516300228,67.34714200358495,75.46245919477693,47.35078652706834,40.626648404012464,51.2,56.333333333333336,4.999794575025382,746.4058345528723,1.7b
1e-06,0.04,400,2471.9,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step400,57.16723549488054,23.232323232323232,38.28658074298711,67.57618004381597,75.1360174102285,47.29619181928549,40.860195392669226,55.76666666666666,62.903225806451616,4.926347067383874,808.5130063036171,1.7b
1e-06,0.04,600,3707.8,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step600,57.508532423208194,23.232323232323232,39.57543593631539,67.65584544911373,75.46245919477693,47.26394356426257,41.67076689849599,59.2,63.1578947368421,5.932386511710762,825.1549246581271,1.7b
1e-06,0.04,800,4943.7,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step800,57.423208191126285,23.232323232323232,40.78847611827142,67.5363473411671,75.40805223068553,47.43805867015536,39.65494886900092,59.53333333333333,63.90728476821192,5.6169047404978665,794.3094004921938,1.7b
1e-06,0.04,1000,6179.6,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step1000,57.33788395904437,22.22222222222222,40.40940106141016,67.61601274646485,75.35364526659413,47.50045911465668,40.49300300979179,59.5,65.359477124183,6.264677478559364,807.8175272262567,1.7b
1e-06,0.04,1200,7415.6,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step1200,57.25255972696246,21.71717171717172,40.94010614101592,67.62597092212707,75.46245919477693,47.46450796152283,40.0358825693604,58.2,62.5,6.666584724375714,790.6263777118986,1.7b
1e-06,0.04,1400,8651.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step1400,57.67918088737202,20.707070707070702,39.80288097043215,67.63592909778929,75.46245919477693,47.44695893700877,39.49382083981613,56.06666666666666,61.8421052631579,6.1086660137973645,816.0263184852959,1.7b
1e-06,0.04,1600,9887.4,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step1600,57.423208191126285,24.24242424242424,42.15314632297195,67.65584544911373,75.68008705114254,47.37997413149474,40.4168162697199,58.96666666666666,62.0,5.966423114197175,809.2255664335264,1.7b
1e-06,0.04,1800,11123.4,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step1800,57.25255972696246,20.2020202020202,40.33358605003791,67.59609639514042,75.40805223068553,47.45379848565209,39.96717598195011,58.73333333333333,68.33333333333333,6.396544833336047,819.2184410904514,1.7b
1e-06,0.04,2000,12359.3,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step2000,56.8259385665529,21.71717171717172,40.86429112964367,67.50647281418044,75.1904243743199,47.44381753824005,41.21990762288505,56.3,66.0,6.624421166285847,832.9813051235744,1.7b
1e-06,0.04,2031,12550.9,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04,57.33788395904437,22.727272727272727,41.015921152388174,67.67576180043817,75.29923830250273,47.3650722914064,39.540031560703376,56.39999999999999,63.26530612244898,5.675274954313481,809.9902508035586,1.7b
2e-06,0.01,200,1228.2,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step200,57.16723549488054,23.737373737373737,39.12054586808188,67.59609639514042,75.68008705114254,47.13689007732892,40.50923771149439,57.96666666666666,61.58940397350994,6.968786883099183,765.8002542059928,1.7b
2e-06,0.01,400,2456.4,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step400,57.84982935153583,22.22222222222222,47.76345716451858,68.15375423222466,75.89771490750816,47.210308434914914,42.169111291373554,68.5,79.05405405405406,13.109597604479283,915.9602997274844,1.7b
2e-06,0.01,600,3684.6,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step600,58.44709897610921,23.737373737373737,53.22213798332069,68.47241585341565,75.89771490750816,47.677372758789176,43.37812559564178,68.79999999999998,79.13907284768213,17.221611852454544,946.8224179288648,1.7b
2e-06,0.01,800,4912.8,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step800,58.61774744027304,21.71717171717172,53.070507960576194,68.48237402907787,75.68008705114254,47.83585878860893,44.05255832302735,70.43333333333334,73.44827586206897,17.70606569951659,992.2612914472436,1.7b
2e-06,0.01,1000,6141.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step1000,58.19112627986348,20.2020202020202,53.449583017437455,68.47241585341565,76.06093579978237,47.84375500935495,44.41476393746371,73.39999999999999,76.73611111111111,18.48103171962871,947.7426771993538,1.7b
2e-06,0.01,1200,7369.3,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step1200,58.70307167235495,22.727272727272727,53.82865807429871,68.52220673172674,76.16974972796517,48.00653864846552,43.67788578748831,71.5,81.0,17.211167636260885,953.0322324146292,1.7b
2e-06,0.01,1400,8597.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step1400,58.10580204778157,21.21212121212121,54.05610310841546,68.41266679944235,75.73449401523395,48.15225442498859,45.51135431765493,71.36666666666666,81.08108108108108,16.86494786656862,964.4430421788062,1.7b
2e-06,0.01,1600,9825.7,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step1600,58.27645051194538,21.71717171717172,54.66262319939348,68.42262497510457,75.95212187159956,48.15607749563017,46.68413143791806,71.73333333333332,79.86577181208054,19.91665258930968,993.6011036438372,1.7b
2e-06,0.01,1800,11053.9,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step1800,58.27645051194538,22.727272727272727,55.04169825625473,68.34295956980682,75.78890097932536,48.05981530189344,45.49013284751127,70.06666666666666,76.89655172413794,18.67877548809761,916.437360790178,1.7b
2e-06,0.01,2000,12282.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step2000,58.53242320819113,20.707070707070702,54.66262319939348,68.5421230830512,76.06093579978237,48.16719730192082,45.08171651218766,72.93333333333334,77.3972602739726,18.7159955575238,930.2555883301308,1.7b
2e-06,0.01,2031,12472.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01,58.19112627986348,21.71717171717172,53.904473085670965,68.5421230830512,76.278563656148,48.096198787851854,45.67746911528079,71.39999999999999,76.35135135135135,18.186984881396267,957.384794780104,1.7b
2e-06,0.02,200,1234.8,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step200,57.76450511945392,22.22222222222222,37.75587566338135,67.486556462856,75.24483133841132,47.2600731031858,41.59208677420356,56.16666666666666,56.9078947368421,6.004581271837819,814.3231597582823,1.7b
2e-06,0.02,400,2469.6,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step400,57.84982935153583,23.232323232323232,47.460197119029566,68.15375423222466,75.51686615886834,47.40495026602666,40.18576266528368,68.16666666666666,77.24137931034483,11.832208304334218,877.0066792213607,1.7b
2e-06,0.02,600,3704.4,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step600,58.44709897610921,21.71717171717172,52.16072782410917,68.2832105158335,76.06093579978237,47.97808437020443,41.73947348590629,67.16666666666666,77.55102040816327,13.244790818675328,977.8430757037876,1.7b
2e-06,0.02,800,4939.2,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step800,58.53242320819113,20.2020202020202,53.449583017437455,68.36287592113125,75.57127312295974,48.27852917480046,43.320666941493016,69.06666666666666,80.79470198675497,17.32224595107884,929.5146553663086,1.7b
2e-06,0.02,1000,6174.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step1000,58.19112627986348,21.71717171717172,55.34495830174374,68.3927504481179,76.06093579978237,48.3717982037401,43.49176850755994,68.93333333333334,80.06756756756756,16.16497130871497,904.1557046915324,1.7b
2e-06,0.02,1200,7408.8,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step1200,58.61774744027304,20.2020202020202,54.73843821076573,68.53216490738897,76.06093579978237,48.470995581256645,44.59960682101269,71.69999999999999,78.52112676056338,16.366930167970846,970.2378914719716,1.7b
2e-06,0.02,1400,8643.7,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step1400,58.27645051194538,23.737373737373737,54.13191811978771,68.38279227245569,76.00652883569097,48.392222524279546,43.57044863185238,69.63333333333333,78.85906040268456,18.168123114062368,950.7773178889256,1.7b
2e-06,0.02,1600,9878.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step1600,58.70307167235495,20.2020202020202,53.980288097043214,68.31308504282015,75.78890097932536,48.36026446093468,43.6578833051858,70.86666666666666,80.55555555555556,16.80552774528824,972.5573794157776,1.7b
2e-06,0.02,1800,11113.3,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step1800,58.44709897610921,21.21212121212121,53.980288097043214,68.41266679944235,75.89771490750816,48.54993063209862,44.289873092284026,71.89999999999999,78.81944444444444,16.805481122276237,936.9572328680512,1.7b
2e-06,0.02,2000,12348.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step2000,58.53242320819113,22.727272727272727,54.35936315390448,68.33300139414459,76.00652883569097,48.50445558791286,45.67746911528079,71.86666666666667,87.93103448275862,16.470451736766673,952.8264606529476,1.7b
2e-06,0.02,2031,12539.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02,57.93515358361775,20.707070707070702,54.81425322213799,68.3927504481179,76.00652883569097,48.42071969809983,44.67579356108459,69.83333333333333,82.21476510067114,16.588951702511682,898.0144277815914,1.7b
2e-06,0.04,200,1230.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step200,57.33788395904437,22.727272727272727,36.69446550416983,67.64588727345149,75.46245919477693,47.2292798147284,39.886002473437145,54.66666666666666,64.62585034013605,6.459564274674971,809.2971235488608,1.7b
2e-06,0.04,400,2460.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step400,57.93515358361775,20.707070707070702,46.01971190295679,68.11392152957578,75.46245919477693,47.48384467816625,39.81230911758578,64.53333333333333,80.2919708029197,11.04991701837833,869.9483399307383,1.7b
2e-06,0.04,600,3690.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step600,58.10580204778157,20.707070707070702,52.00909780136467,68.25333598884684,75.89771490750816,48.105522199121886,41.32607038214161,67.83333333333333,73.63013698630137,13.17648954529888,912.0650285673488,1.7b
2e-06,0.04,800,4920.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step800,58.36177474402731,23.737373737373737,52.69143290371494,68.31308504282015,76.06093579978237,48.23924151457247,42.51757558832786,66.33333333333333,75.34246575342466,14.325414176967024,879.2319215347443,1.7b
2e-06,0.04,1000,6150.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step1000,58.36177474402731,21.71717171717172,51.78165276724791,68.2832105158335,76.16974972796517,48.57491823499979,42.02299897605021,68.63333333333333,81.69014084507043,14.090952257630924,901.6324580394888,1.7b
2e-06,0.04,1200,7380.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step1200,57.93515358361775,20.2020202020202,52.539802880970434,68.20354511053574,75.84330794341676,48.762681254481386,43.02467453024641,67.3,75.82781456953643,13.87747483989944,904.2942627347588,1.7b
2e-06,0.04,1400,8610.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step1400,58.36177474402731,22.727272727272727,52.16072782410917,68.27325234017127,75.89771490750816,48.64252442804305,41.582113237321416,68.9,81.78807947019867,13.911036250749026,911.174771647968,1.7b
2e-06,0.04,1600,9840.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step1600,58.02047781569966,21.71717171717172,52.91887793783169,68.2832105158335,76.06093579978237,48.53504892688127,44.64083077345887,67.23333333333332,76.64233576642336,13.071371224352218,927.8340489412112,1.7b
2e-06,0.04,1800,11070.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step1800,58.44709897610921,20.707070707070702,52.69143290371494,68.47241585341565,75.84330794341676,48.62712896233462,42.46887148322008,67.79999999999998,78.47222222222221,14.088535374409542,874.8619170522912,1.7b
2e-06,0.04,2000,12300.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step2000,58.19112627986348,21.21212121212121,53.29795299469296,68.2234614618602,75.89771490750816,48.66731887862329,41.796932140055056,68.16666666666666,81.04575163398692,13.114489640393234,948.3569470457404,1.7b
2e-06,0.04,2031,12490.8,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04,58.36177474402731,25.252525252525253,53.22213798332069,68.19358693487352,75.78890097932536,48.52848678351275,42.75738374180508,66.63333333333333,79.53020134228188,12.64893594219592,888.3409673051383,1.7b
4e-06,0.01,200,1233.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step200,58.10580204778157,20.707070707070702,48.52160727824109,68.2334196375224,75.35364526659413,47.08028603727018,43.26071490312371,67.69999999999999,77.36486486486487,13.21773221173372,911.6768552320142,1.7b
4e-06,0.01,400,2466.2,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step400,59.0443686006826,24.24242424242424,53.60121304018196,69.3487353116909,75.84330794341676,49.2117828654024,49.65918208132201,76.06666666666666,85.23489932885906,22.847424093392743,982.0952020099828,1.7b
4e-06,0.01,600,3699.3,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step600,58.44709897610921,20.2020202020202,54.66262319939348,69.42840071698865,75.68008705114254,50.07091351863675,51.618815853047685,78.13333333333333,85.57046979865773,21.25298199313395,959.6214867279684,1.7b
4e-06,0.01,800,4932.4,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step800,58.87372013651877,23.232323232323232,55.799848369977255,69.5578570005975,75.89771490750816,50.3765392688946,51.517639862232215,76.86666666666666,87.5,20.7791961534312,958.3034702904482,1.7b
4e-06,0.01,1000,6165.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step1000,59.30034129692833,22.727272727272727,56.33055344958302,69.63752240589524,76.16974972796517,50.58804365567418,50.796996413959405,75.83333333333334,82.6797385620915,21.76405256779205,982.0367217632212,1.7b
4e-06,0.01,1200,7398.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step1200,58.95904436860068,21.21212121212121,55.49658832448825,69.63752240589524,75.95212187159956,50.74956101625345,52.105912312663726,76.9,84.76821192052981,22.15537513795536,935.5556115679256,1.7b
4e-06,0.01,1400,8631.6,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step1400,59.38566552901023,19.19191919191919,56.25473843821076,69.62756423023302,75.68008705114254,50.86009688783778,50.72330305810804,78.06666666666666,84.35374149659864,22.747217469990755,945.9229380614082,1.7b
4e-06,0.01,1600,9864.7,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step1600,59.21501706484642,22.727272727272727,56.48218347232752,69.64748058155746,76.44178454842219,50.844199659942944,51.75994139992997,74.89999999999999,83.66666666666667,20.047338997376908,947.623924982894,1.7b
4e-06,0.01,1800,11097.8,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step1800,58.95904436860068,20.2020202020202,56.33055344958302,69.64748058155746,76.22415669205658,50.89586095300251,51.95353883251994,77.23333333333333,84.45945945945947,22.16496330338599,965.8385898865648,1.7b
4e-06,0.01,2000,12330.9,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step2000,59.47098976109216,20.2020202020202,56.02729340409402,69.6176060545708,75.89771490750816,50.941472857712014,49.8115555614658,77.26666666666665,83.55263157894737,22.45423539348161,954.8702846074192,1.7b
4e-06,0.01,2031,12522.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01,59.21501706484642,21.71717171717172,56.02729340409402,69.67735510854412,75.95212187159956,50.90242870086329,51.09049544098547,76.19999999999999,85.37414965986395,22.31462578031076,977.775819064024,1.7b
4e-06,0.02,200,1230.4,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step200,57.84982935153583,21.21212121212121,45.86808188021228,68.18362875921132,75.62568008705114,47.1504584366737,40.85770200844869,67.53333333333333,76.6891891891892,12.021941866049644,875.9057683317047,1.7b
4e-06,0.02,400,2460.9,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step400,59.30034129692833,20.707070707070702,53.449583017437455,69.16948814977097,76.16974972796517,49.70932060173853,47.42477736849337,75.73333333333332,85.95890410958904,20.03700506651204,992.2734443243252,1.7b
4e-06,0.02,600,3691.3,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step600,58.61774744027304,22.22222222222222,56.40636846095527,69.48814977096195,76.06093579978237,50.78494585269952,49.988918292353176,75.43333333333334,83.91608391608392,20.579041120931084,929.0770776255964,1.7b
4e-06,0.02,800,4921.7,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step800,59.21501706484642,22.22222222222222,56.55799848369977,69.5080661222864,76.22415669205658,51.00747173899699,48.5975544887565,74.3,88.43537414965986,20.3241291390448,959.6503206183812,1.7b
4e-06,0.02,1000,6152.2,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step1000,59.30034129692833,22.22222222222222,55.724033358605006,69.67735510854412,75.95212187159956,51.19708966861681,50.118795905973926,73.39999999999999,84.93150684931507,20.34176872182908,971.8180771240944,1.7b
4e-06,0.02,1200,7382.6,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step1200,59.47098976109216,21.71717171717172,57.24033358605004,69.60764787890858,75.51686615886834,51.39509984558583,50.02637446419943,76.56666666666666,89.1156462585034,21.39377133245337,937.7150813641996,1.7b
4e-06,0.02,1400,8613.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step1400,59.64163822525597,22.22222222222222,57.16451857467779,69.60764787890858,75.78890097932536,51.43874571467085,49.43311524532684,74.86666666666666,85.57046979865773,21.769797103284407,995.8008009602768,1.7b
4e-06,0.02,1600,9843.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step1600,59.21501706484642,22.727272727272727,57.16451857467779,69.54789882493527,75.84330794341676,51.514123607930514,49.29448308266511,75.83333333333333,82.5503355704698,21.66753003888093,934.383086807796,1.7b
4e-06,0.02,1800,11073.9,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step1800,59.38566552901023,20.707070707070702,56.33055344958302,69.54789882493527,75.73449401523395,51.593643256969024,49.248272361777865,77.76666666666665,78.47682119205298,22.222584883971475,915.6757875354856,1.7b
