lr,beta,dpo_step,elapsed_time_sec,model_name,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO
1e-06,0.02,800,4913.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02-step800,57.84982935153583,22.22222222222222,41.16755117513268,67.69567815176259,75.40805223068553,47.43539361943038,40.52547241319699,57.599999999999994,65.23178807947019,5.607003052315947,837.1340772043526
1e-06,0.02,1000,6141.8,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02-step1000,57.25255972696246,22.22222222222222,40.56103108415466,67.71559450308703,75.73449401523395,47.43629642871172,40.52048564475591,55.43333333333332,65.23178807947019,5.676340501375362,793.0686711312912
1e-06,0.02,1200,7370.2,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02-step1200,57.423208191126285,23.232323232323232,41.39499620924943,67.59609639514042,75.78890097932536,47.40734261989565,40.47926169230974,57.76666666666666,67.43421052631578,6.119511889033031,840.1005883062783
1e-06,0.02,1400,8598.6,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02-step1400,57.5938566552901,22.727272727272727,41.24336618650493,67.43676558454491,75.62568008705114,47.39520317768366,40.57417651830476,58.43333333333333,65.33333333333333,5.820692742287893,803.9638628899376
1e-06,0.02,1600,9827.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02-step1600,57.25255972696246,21.71717171717172,41.31918119787718,67.67576180043817,75.68008705114254,47.306970636167435,39.015478929241084,59.43333333333333,70.52980132450331,6.0040681060277805,809.6843867722997
1e-06,0.02,1800,11055.3,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02-step1800,57.67918088737202,21.21212121212121,42.0773313115997,67.60605457080263,75.51686615886834,47.41922548419532,40.557941816602174,59.699999999999996,69.33333333333334,6.261545394426249,813.3035689188825
1e-06,0.02,2000,12283.7,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02-step2000,57.508532423208194,22.727272727272727,41.84988627748294,67.69567815176259,75.40805223068553,47.398562021732076,41.679521447536985,59.86666666666666,68.83116883116884,5.762694648849291,806.3375989621456
1e-06,0.02,2031,12474.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.02,57.33788395904437,21.21212121212121,41.84988627748294,67.65584544911373,75.73449401523395,47.50910793225431,39.50756215729819,58.13333333333333,65.2027027027027,6.019987427367459,815.4523458407135
1e-06,0.04,200,1235.9,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step200,57.081911262798634,23.232323232323232,34.420015163002276,67.34714200358495,75.46245919477693,47.35078652706834,40.626648404012464,51.266666666666666,56.333333333333336,4.999794575025382,746.4058345528723
1e-06,0.04,400,2471.9,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step400,57.16723549488054,23.232323232323232,38.28658074298711,67.57618004381597,75.1360174102285,47.29619181928549,40.860195392669226,55.9,62.903225806451616,4.926347067383874,808.5130063036171
1e-06,0.04,600,3707.8,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step600,57.508532423208194,23.232323232323232,39.57543593631539,67.65584544911373,75.46245919477693,47.26394356426257,41.67076689849599,59.06666666666666,63.1578947368421,5.932386511710762,825.1549246581271
1e-06,0.04,800,4943.7,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step800,57.423208191126285,23.232323232323232,40.78847611827142,67.5363473411671,75.40805223068553,47.43805867015536,39.65494886900092,59.766666666666666,63.90728476821192,5.6169047404978665,794.3094004921938
1e-06,0.04,1000,6179.6,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step1000,57.33788395904437,22.22222222222222,40.40940106141016,67.61601274646485,75.35364526659413,47.50045911465668,40.49300300979179,59.5,65.359477124183,6.264677478559364,807.8175272262567
1e-06,0.04,1200,7415.6,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step1200,57.25255972696246,21.71717171717172,40.94010614101592,67.62597092212707,75.46245919477693,47.46450796152283,40.0358825693604,58.16666666666666,62.5,6.666584724375714,790.6263777118986
1e-06,0.04,1400,8651.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step1400,57.67918088737202,20.707070707070706,39.80288097043215,67.63592909778929,75.46245919477693,47.44695893700877,39.49382083981613,56.0,61.8421052631579,6.1086660137973645,816.0263184852959
1e-06,0.04,1600,9887.4,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step1600,57.423208191126285,24.242424242424242,42.15314632297195,67.65584544911373,75.68008705114254,47.37997413149474,40.4168162697199,59.3,62.0,5.966423114197175,809.2255664335264
1e-06,0.04,1800,11123.4,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step1800,57.25255972696246,20.2020202020202,40.33358605003791,67.59609639514042,75.40805223068553,47.45379848565209,39.96717598195011,58.8,68.33333333333333,6.396544833336047,819.2184410904514
1e-06,0.04,2000,12359.3,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04-step2000,56.8259385665529,21.71717171717172,40.86429112964367,67.50647281418044,75.1904243743199,47.443817538240054,41.21990762288505,56.43333333333333,66.0,6.624421166285847,832.9813051235744
1e-06,0.04,2031,12550.9,dpo-qwen3-1.7b-sft-lr3e5-ao-lr1e6-beta0.04,57.33788395904437,22.727272727272727,41.015921152388174,67.67576180043817,75.29923830250273,47.3650722914064,39.540031560703376,56.43333333333333,63.26530612244898,5.675274954313481,809.9902508035586
2e-06,0.01,200,1228.2,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step200,57.16723549488054,23.737373737373737,39.12054586808188,67.59609639514042,75.68008705114254,47.13689007732892,40.50923771149439,58.16666666666667,61.58940397350994,6.968786883099183,765.8002542059928
2e-06,0.01,400,2456.4,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step400,57.84982935153583,22.22222222222222,47.76345716451858,68.15375423222466,75.89771490750816,47.210308434914914,42.169111291373554,68.56666666666666,79.05405405405406,13.109597604479283,915.9602997274844
2e-06,0.01,600,3684.6,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step600,58.44709897610921,23.737373737373737,53.22213798332069,68.47241585341565,75.89771490750816,47.677372758789176,43.378125595641784,68.73333333333332,79.13907284768213,,946.8224179288649
2e-06,0.01,800,4912.8,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step800,58.617747440273035,21.71717171717172,53.070507960576194,68.48237402907787,75.68008705114254,47.835858788608924,44.05255832302735,70.19999999999999,73.44827586206897,17.70606569951659,992.2612914472435
2e-06,0.01,1000,6141.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step1000,58.19112627986348,20.2020202020202,53.449583017437455,68.47241585341565,76.06093579978237,47.84375500935495,44.41476393746371,73.06666666666666,76.73611111111111,18.48103171962871,947.7426771993538
2e-06,0.01,1200,7369.3,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step1200,58.703071672354945,22.727272727272727,53.82865807429871,68.52220673172674,76.16974972796517,48.006538648465515,43.67788578748831,71.69999999999999,81.0,17.211167636260885,953.0322324146291
2e-06,0.01,1400,8597.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step1400,58.10580204778157,21.21212121212121,54.05610310841546,68.41266679944235,75.73449401523395,48.15225442498859,45.511354317654934,71.36666666666666,81.08108108108108,16.86494786656862,964.4430421788062
2e-06,0.01,1600,9825.7,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step1600,58.276450511945384,21.71717171717172,54.66262319939348,68.42262497510457,75.95212187159956,48.15607749563017,46.68413143791806,,79.86577181208054,19.91665258930968,993.6011036438373
2e-06,0.01,1800,11053.9,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step1800,58.276450511945384,22.727272727272727,55.04169825625473,68.34295956980682,75.78890097932536,48.059815301893444,45.49013284751127,70.19999999999999,76.89655172413794,18.67877548809761,916.437360790178
2e-06,0.01,2000,12282.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01-step2000,58.53242320819113,20.707070707070706,54.66262319939348,68.5421230830512,76.06093579978237,48.16719730192082,45.08171651218766,72.86666666666666,77.3972602739726,18.715995557523797,930.2555883301309
2e-06,0.01,2031,12472.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.01,58.19112627986348,21.71717171717172,53.904473085670965,68.5421230830512,76.278563656148,48.096198787851854,45.677469115280786,71.56666666666666,76.35135135135135,18.186984881396267,957.3847947801039
2e-06,0.02,200,1234.8,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step200,57.76450511945392,22.22222222222222,37.75587566338135,67.486556462856,75.24483133841132,47.260073103185796,41.59208677420356,56.0,56.9078947368421,6.004581271837819,814.3231597582823
2e-06,0.02,400,2469.6,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step400,57.84982935153583,23.232323232323232,47.460197119029566,68.15375423222466,75.51686615886834,47.40495026602666,40.185762665283676,68.13333333333333,77.24137931034483,11.832208304334218,877.0066792213607
2e-06,0.02,600,3704.4,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step600,58.44709897610921,21.71717171717172,52.16072782410917,68.2832105158335,76.06093579978237,47.97808437020443,41.73947348590629,67.03333333333333,77.55102040816327,13.244790818675328,977.8430757037877
2e-06,0.02,800,4939.2,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step800,58.53242320819113,20.2020202020202,53.449583017437455,68.36287592113125,75.57127312295974,48.27852917480046,43.320666941493016,69.0,80.79470198675497,17.32224595107884,929.5146553663086
2e-06,0.02,1000,6174.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step1000,58.19112627986348,21.71717171717172,55.34495830174374,68.3927504481179,76.06093579978237,48.3717982037401,43.49176850755994,68.73333333333333,80.06756756756756,16.16497130871497,904.1557046915325
2e-06,0.02,1200,7408.8,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step1200,58.617747440273035,20.2020202020202,54.73843821076573,68.53216490738897,76.06093579978237,48.470995581256645,44.59960682101269,71.69999999999999,78.52112676056338,16.366930167970846,970.2378914719715
2e-06,0.02,1400,8643.7,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step1400,58.276450511945384,23.737373737373737,54.13191811978771,68.38279227245569,76.00652883569097,48.392222524279546,43.57044863185238,69.36666666666666,78.85906040268456,18.168123114062368,950.7773178889256
2e-06,0.02,1600,9878.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step1600,58.703071672354945,20.2020202020202,53.980288097043214,68.31308504282015,75.78890097932536,48.36026446093468,43.6578833051858,71.16666666666666,80.55555555555556,16.80552774528824,972.5573794157775
2e-06,0.02,1800,11113.3,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step1800,58.44709897610921,21.21212121212121,53.980288097043214,68.41266679944235,75.89771490750816,48.54993063209862,44.289873092284026,71.86666666666666,78.81944444444444,16.805481122276237,936.9572328680512
2e-06,0.02,2000,12348.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02-step2000,58.53242320819113,22.727272727272727,54.359363153904475,68.33300139414459,76.00652883569097,48.50445558791286,45.677469115280786,71.86666666666667,87.93103448275862,16.470451736766673,952.8264606529477
2e-06,0.02,2031,12539.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.02,57.93515358361775,20.707070707070706,54.814253222137985,68.3927504481179,76.00652883569097,48.42071969809983,44.67579356108459,69.8,82.21476510067114,16.588951702511682,898.0144277815914
2e-06,0.04,200,1230.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step200,57.33788395904437,22.727272727272727,36.69446550416983,67.64588727345149,75.46245919477693,47.2292798147284,39.886002473437145,54.46666666666666,64.62585034013605,6.459564274674971,809.2971235488608
2e-06,0.04,400,2460.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step400,57.93515358361775,20.707070707070706,46.019711902956786,68.11392152957578,75.46245919477693,47.48384467816625,39.812309117585784,,80.2919708029197,11.04991701837833,869.9483399307383
2e-06,0.04,600,3690.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step600,58.10580204778157,20.707070707070706,52.00909780136467,68.25333598884684,75.89771490750816,48.105522199121886,41.32607038214161,67.8,73.63013698630137,13.17648954529888,912.0650285673489
2e-06,0.04,800,4920.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step800,58.36177474402731,23.737373737373737,52.69143290371494,68.31308504282015,76.06093579978237,48.23924151457247,42.51757558832786,66.36666666666666,75.34246575342466,14.325414176967024,879.2319215347443
2e-06,0.04,1000,6150.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step1000,58.36177474402731,21.71717171717172,51.78165276724791,68.2832105158335,76.16974972796517,48.57491823499979,42.02299897605021,68.66666666666666,81.69014084507043,14.090952257630924,901.6324580394887
2e-06,0.04,1200,7380.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step1200,57.93515358361775,20.2020202020202,52.539802880970434,68.20354511053574,75.84330794341676,48.762681254481386,43.02467453024641,67.16666666666666,75.82781456953643,13.87747483989944,904.2942627347587
2e-06,0.04,1400,8610.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step1400,58.36177474402731,22.727272727272727,52.16072782410917,68.27325234017127,75.89771490750816,48.64252442804305,41.582113237321416,69.16666666666666,81.78807947019867,13.911036250749026,911.1747716479679
2e-06,0.04,1600,9840.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step1600,58.02047781569966,21.71717171717172,52.91887793783169,68.2832105158335,76.06093579978237,48.53504892688127,44.640830773458866,67.2,76.64233576642336,13.071371224352218,927.8340489412112
2e-06,0.04,1800,11070.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step1800,58.44709897610921,20.707070707070706,52.69143290371494,68.47241585341565,75.84330794341676,48.62712896233462,42.468871483220084,67.96666666666667,78.47222222222221,,874.8619170522912
2e-06,0.04,2000,12300.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04-step2000,58.19112627986348,21.21212121212121,53.297952994692956,68.2234614618602,75.89771490750816,48.66731887862329,41.796932140055056,68.16666666666667,81.04575163398692,13.114489640393234,948.3569470457405
2e-06,0.04,2031,12490.8,dpo-qwen3-1.7b-sft-lr3e5-ao-lr2e6-beta0.04,58.36177474402731,25.252525252525253,53.22213798332069,68.19358693487352,75.78890097932536,48.52848678351275,42.75738374180508,66.8,79.53020134228188,12.64893594219592,888.3409673051383
4e-06,0.01,200,1233.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step200,58.10580204778157,20.707070707070706,48.52160727824109,68.2334196375224,75.35364526659413,47.08028603727018,43.26071490312371,67.69999999999999,77.36486486486487,13.21773221173372,911.6768552320142
4e-06,0.01,400,2466.2,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step400,59.044368600682596,24.242424242424242,53.60121304018196,69.3487353116909,75.84330794341676,49.2117828654024,49.65918208132201,75.8,85.23489932885906,22.847424093392743,982.0952020099827
4e-06,0.01,600,3699.3,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step600,58.44709897610921,20.2020202020202,54.66262319939348,69.42840071698865,75.68008705114254,50.07091351863675,51.618815853047685,78.06666666666666,85.57046979865773,21.25298199313395,959.6214867279683
4e-06,0.01,800,4932.4,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step800,58.87372013651877,23.232323232323232,55.799848369977255,69.5578570005975,75.89771490750816,50.3765392688946,51.517639862232215,76.8,87.5,20.7791961534312,958.3034702904482
4e-06,0.01,1000,6165.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step1000,59.30034129692833,22.727272727272727,56.33055344958302,69.63752240589524,76.16974972796517,50.588043655674184,50.796996413959405,75.86666666666667,82.6797385620915,21.76405256779205,982.0367217632211
4e-06,0.01,1200,7398.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step1200,58.95904436860068,21.21212121212121,55.49658832448825,69.63752240589524,75.95212187159956,50.74956101625345,52.105912312663726,76.73333333333332,84.76821192052981,22.15537513795536,935.5556115679256
4e-06,0.01,1400,8631.6,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step1400,59.38566552901023,19.19191919191919,56.25473843821076,69.62756423023302,75.68008705114254,50.86009688783778,50.72330305810804,78.1,84.35374149659864,22.747217469990755,945.9229380614082
4e-06,0.01,1600,9864.7,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step1600,59.21501706484642,22.727272727272727,56.48218347232752,69.64748058155746,76.44178454842219,50.844199659942944,51.759941399929964,74.76666666666667,83.66666666666667,20.047338997376908,947.6239249828939
4e-06,0.01,1800,11097.8,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step1800,58.95904436860068,20.2020202020202,56.33055344958302,69.64748058155746,76.22415669205658,50.89586095300251,51.95353883251994,77.3,84.45945945945947,22.16496330338599,965.8385898865647
4e-06,0.01,2000,12330.9,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01-step2000,59.470989761092156,20.2020202020202,56.02729340409402,69.6176060545708,75.89771490750816,50.941472857712014,49.8115555614658,77.63333333333333,83.55263157894737,22.45423539348161,954.8702846074193
4e-06,0.01,2031,12522.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.01,59.21501706484642,21.71717171717172,56.02729340409402,69.67735510854412,75.95212187159956,50.90242870086329,51.09049544098547,76.13333333333333,85.37414965986395,22.31462578031076,977.7758190640241
4e-06,0.02,200,1230.4,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step200,57.84982935153583,21.21212121212121,45.86808188021228,68.18362875921132,75.62568008705114,47.1504584366737,40.85770200844869,67.19999999999999,76.6891891891892,12.021941866049644,875.9057683317047
4e-06,0.02,400,2460.9,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step400,59.30034129692833,20.707070707070706,53.449583017437455,69.16948814977097,76.16974972796517,49.70932060173853,47.42477736849337,75.66666666666666,85.95890410958904,,992.2734443243253
4e-06,0.02,600,3691.3,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step600,58.617747440273035,22.22222222222222,56.40636846095527,69.48814977096195,76.06093579978237,50.78494585269952,49.988918292353176,75.39999999999999,83.91608391608392,20.579041120931084,929.0770776255964
4e-06,0.02,800,4921.7,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step800,59.21501706484642,22.22222222222222,56.55799848369977,69.5080661222864,76.22415669205658,51.00747173899699,48.5975544887565,74.2,88.43537414965986,20.3241291390448,959.6503206183812
4e-06,0.02,1000,6152.2,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step1000,59.30034129692833,22.22222222222222,55.724033358605006,69.67735510854412,75.95212187159956,51.19708966861681,50.118795905973926,73.33333333333333,84.93150684931507,20.34176872182908,971.8180771240943
4e-06,0.02,1200,7382.6,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step1200,59.470989761092156,21.71717171717172,57.24033358605004,69.60764787890858,75.51686615886834,51.395099845585825,50.02637446419943,76.6,89.1156462585034,21.39377133245337,937.7150813641995
4e-06,0.02,1400,8613.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step1400,59.641638225255974,22.22222222222222,57.16451857467779,69.60764787890858,75.78890097932536,51.438745714670844,49.43311524532684,74.86666666666666,85.57046979865773,21.769797103284407,995.8008009602767
4e-06,0.02,1600,9843.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step1600,59.21501706484642,22.727272727272727,57.16451857467779,69.54789882493527,75.84330794341676,51.514123607930514,49.29448308266511,75.86666666666667,82.5503355704698,21.66753003888093,934.383086807796
4e-06,0.02,1800,11073.9,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step1800,59.38566552901023,20.707070707070706,56.33055344958302,69.54789882493527,75.73449401523395,51.593643256969024,49.248272361777865,77.66666666666666,78.47682119205298,22.222584883971475,915.6757875354855
4e-06,0.02,2000,12304.3,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02-step2000,59.21501706484642,21.71717171717172,56.25473843821076,69.51802429794861,75.89771490750816,51.51912869790974,50.704574972184915,,80.6896551724138,22.62755439351777,927.8590321244141
4e-06,0.02,2031,12495.0,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.02,59.38566552901023,19.696969696969695,57.39196360879454,69.57777335192192,76.16974972796517,51.550196100277304,50.391073462856326,77.13333333333333,85.13513513513513,22.30176892442122,1003.3123842130246
4e-06,0.04,200,1231.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.04-step200,57.84982935153583,21.21212121212121,44.95830174374526,68.18362875921132,75.24483133841132,47.51016091216116,40.85770200844869,64.53333333333333,78.08219178082192,10.484080040192907,894.7715223313817
4e-06,0.04,400,2462.1,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.04-step400,58.53242320819113,21.21212121212121,52.615617892342684,68.72137024497113,75.95212187159956,49.496485733836856,46.992646178805565,69.7,84.82758620689656,14.998665524730484,929.45403847793
4e-06,0.04,600,3693.2,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.04-step600,58.87372013651877,21.21212121212121,56.02729340409402,69.06990639314877,75.57127312295974,50.728562205077225,48.897314680603024,73.23333333333332,82.51748251748252,17.01557610695798,906.6893627368433
4e-06,0.04,800,4924.3,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.04-step800,58.703071672354945,23.232323232323232,56.33055344958302,69.32881896036646,76.16974972796517,51.254018598133996,51.90982149585322,72.96666666666667,77.05479452054794,19.70793026130905,1005.714485524157
4e-06,0.04,1000,6155.4,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.04-step1000,58.78839590443686,20.707070707070706,56.861258529188774,69.32881896036646,76.22415669205658,51.37511029169354,49.23453104429581,75.73333333333333,81.63265306122449,17.550583236508757,912.2001176126114
4e-06,0.04,1200,7386.4,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.04-step1200,58.78839590443686,22.727272727272727,57.543593631539046,69.32881896036646,76.16974972796517,51.62947941744596,49.36568305429594,73.16666666666666,86.07142857142858,18.659196327882743,930.0617277232905
4e-06,0.04,1400,8617.5,dpo-qwen3-1.7b-sft-lr3e5-ao-lr4e6-beta0.04-step1400,58.78839590443686,21.71717171717172,56.02729340409402,69.40848436566421,75.68008705114254,51.60336425734373,50.187502493384216,73.93333333333334,80.27210884353741,17.44075577657833,910.2264078936021
