search_objective,optimizer,seed,trial_id,lr,beta,dpo_step,st_tuner_time,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,Z-Static,Z-Dynamic,Z-All,elapsed_time_sec
Z-Dynamic,RandomSearch,1,0,1e-06,0.01,200,1234.802130079269,56.740616,22.222221,34.874905,67.38698,75.29924,47.30732,40.245716,52.0,54.63576,4.8149557,727.1469,-0.6409024,-1.1318415,-0.8194257,1234.7
Z-Dynamic,RandomSearch,1,1,1e-06,0.04,200,1236.0022653102874,57.081913,23.232323,34.420013,67.347145,75.462456,47.35079,40.626648,51.2,56.333332,4.9997945,746.4058,-0.1600464,-1.0270293,-0.47531292,1235.9
Z-Dynamic,RandomSearch,1,0,1e-06,0.01,400,2469.502081251145,57.167236,23.737373,37.3768,67.50647,75.62568,47.193043,40.601658,55.133335,60.135136,5.776713,792.39075,-0.62894696,-1.2678597,-0.86127883,2469.4
Z-Dynamic,RandomSearch,1,1,1e-06,0.04,400,2472.002143239976,57.167236,23.232323,38.28658,67.57618,75.13602,47.296192,40.860195,55.766666,62.903225,4.9263473,808.513,-0.8665726,-1.1607115,-0.9735322,2471.9
Z-Dynamic,RandomSearch,1,0,1e-06,0.01,600,3704.30213007927,57.764503,20.707071,39.727066,67.6658,75.62568,47.243523,39.82356,58.3,66.22517,5.3722734,824.87933,-0.979185,-1.1337428,-1.0353878,3704.2
Z-Dynamic,RandomSearch,1,1,1e-06,0.04,600,3707.9022897243503,57.508533,23.232323,39.575436,67.655846,75.462456,47.263943,41.67077,59.2,63.157894,5.9323864,825.1549,-0.7861497,-1.1636773,-0.92343247,3707.8
Z-Dynamic,RandomSearch,1,0,1e-06,0.01,800,4939.002081251145,57.593857,23.232323,41.015923,67.67576,75.7345,47.330757,41.83439,57.933334,66.78322,6.0112824,819.5563,-0.71689117,-1.216845,-0.89869255,4938.9
Z-Dynamic,RandomSearch,1,1,1e-06,0.04,800,4943.802436208725,57.423206,23.232323,40.788475,67.53635,75.40805,47.438057,39.65495,59.533333,63.907284,5.6169047,794.3094,-1.011344,-1.3441482,-1.1323637,4943.7
Z-Dynamic,RandomSearch,1,0,1e-06,0.01,1000,6173.702276563645,57.67918,21.717173,42.153145,67.51643,75.680084,47.312096,40.710316,59.233334,68.70748,6.773769,832.6963,-0.8848567,-1.0969415,-0.96197844,6173.6
Z-Dynamic,RandomSearch,1,1,1e-06,0.04,1000,6179.702338552475,57.337883,22.222221,40.4094,67.61601,75.353645,47.500458,40.493004,59.5,65.359474,6.2646775,807.8175,-1.037784,-1.3180478,-1.1396981,6179.6
Z-Dynamic,RandomSearch,1,0,1e-06,0.01,1200,7408.401983594895,57.167236,23.737373,41.167553,67.6658,75.7345,47.37764,39.98092,59.233334,63.605442,6.0232577,798.9839,-0.7081997,-1.3589892,-0.94485044,7408.3
Z-Dynamic,RandomSearch,1,1,1e-06,0.04,1200,7415.702338552475,57.25256,21.717173,40.940105,67.62597,75.462456,47.464508,40.03588,58.2,62.5,6.6665845,790.6264,-1.096348,-1.4301001,-1.2177124,7415.6
Z-Dynamic,RandomSearch,1,0,1e-06,0.01,1400,8643.102178907393,57.764503,21.717173,40.864292,67.79526,75.62568,47.404415,39.216557,58.933334,70.7483,5.722455,791.2416,-0.8597832,-1.1873592,-0.97890174,8643.0
Z-Dynamic,RandomSearch,1,1,1e-06,0.04,1400,8651.602240896224,57.67918,20.707071,39.80288,67.635925,75.462456,47.44696,39.49382,56.066666,61.842106,6.108666,816.0263,-1.1849325,-1.4573382,-1.2839891,8651.5
Z-Dynamic,RandomSearch,1,0,1e-06,0.01,1600,9877.802374219891,57.67918,21.212122,41.698257,67.57618,75.84331,47.387547,39.752357,55.433334,68.83117,5.6790013,802.52545,-0.9507681,-1.3568506,-1.0984344,9877.7
Z-Dynamic,RandomSearch,1,1,1e-06,0.04,1600,9887.502631521224,57.423206,24.242424,42.153145,67.655846,75.680084,47.379974,40.416817,58.966667,62.0,5.966423,809.2256,-0.66527075,-1.4509336,-0.9509663,9887.4
Z-Dynamic,RandomSearch,1,0,1e-06,0.01,1800,11112.602178907391,57.593857,20.707071,41.9257,67.5463,75.51687,47.33896,39.82605,57.833332,58.333332,6.0873137,831.6095,-1.0384732,-1.5015053,-1.2068485,11112.5
Z-Dynamic,RandomSearch,1,1,1e-06,0.04,1800,11123.502631521224,57.25256,20.20202,40.333588,67.5961,75.40805,47.4538,39.967175,58.733334,68.333336,6.396545,819.21844,-1.2437497,-1.1894574,-1.224007,11123.4
Z-Dynamic,RandomSearch,1,0,1e-06,0.01,2000,12347.302374219891,57.508533,20.707071,41.77407,67.5961,75.62568,47.385075,40.21574,60.333332,66.11842,5.762843,797.3752,-1.0311357,-1.3682412,-1.1537195,12347.2
Z-Dynamic,RandomSearch,1,1,1e-06,0.04,2000,12359.402045583724,56.82594,21.717173,40.864292,67.50647,75.19042,47.443817,41.219906,56.3,66.0,6.624421,832.9813,-1.1625247,-1.3395776,-1.2269075,12359.3
Z-Dynamic,RandomSearch,1,0,1e-06,0.01,2031,12538.701788282391,57.593857,19.69697,40.333588,67.5463,75.40805,47.265163,41.40475,58.1,63.851353,6.0374947,854.5315,-1.1608448,-1.1553656,-1.1588523,12538.6
Z-Dynamic,RandomSearch,1,1,1e-06,0.04,2031,12551.002631521224,57.337883,22.727272,41.015923,67.67576,75.29924,47.365074,39.54003,56.4,63.265305,5.675275,809.99023,-1.0067242,-1.4106466,-1.1536051,12550.9
Z-Dynamic,RandomSearch,1,2,4e-06,0.02,200,13770.656677818297,57.84983,21.212122,45.86808,68.18363,75.62568,47.15046,40.8577,67.53333,76.689186,12.021942,875.90576,0.38362443,1.2703952,0.7060865,1230.4
Z-Dynamic,RandomSearch,1,3,1e-06,0.02,200,13783.6570397377,56.82594,21.717173,34.95072,67.377014,75.62568,47.361664,40.41931,55.566666,56.907894,4.1556582,801.44183,-0.3139352,-0.6757536,-0.44550553,1228.4
Z-Dynamic,RandomSearch,1,2,4e-06,0.02,400,15001.156555747984,59.300343,20.707071,53.44958,69.16949,76.16975,49.70932,47.424778,75.73333,85.9589,20.037004,992.27344,1.0388099,1.2837253,1.1278701,2460.9
Z-Dynamic,RandomSearch,1,3,1e-06,0.02,400,15011.956966495512,57.081913,22.727272,37.3768,67.61601,75.7889,47.34722,41.13746,55.733334,60.738255,5.01491,779.8867,-0.6136093,-1.307447,-0.8659139,2456.7
Z-Dynamic,RandomSearch,1,2,4e-06,0.02,600,16231.55670223236,58.61775,22.222221,56.40637,69.48815,76.060936,50.784946,49.98892,75.433334,83.916084,20.57904,929.0771,1.1669881,0.9739633,1.0967973,3691.3
Z-Dynamic,RandomSearch,1,3,1e-06,0.02,600,16240.357112979887,57.337883,21.717173,39.272175,67.586136,75.680084,47.340374,40.125813,56.333332,59.45946,5.95598,776.0721,-0.94003934,-1.5483761,-1.1612526,3685.1
Z-Dynamic,RandomSearch,1,2,4e-06,0.02,800,17461.956848716734,59.215015,22.222221,56.558,69.508064,76.22416,51.007473,48.597553,74.3,88.43537,20.32413,959.6503,1.0400727,1.0588517,1.0469015,4921.7
Z-Dynamic,RandomSearch,1,3,1e-06,0.02,800,17468.757015323637,57.84983,22.222221,41.167553,67.69568,75.40805,47.435394,40.52547,57.633335,65.23179,5.607003,837.1341,-0.9770127,-1.2296057,-1.0688647,4913.5
Z-Dynamic,RandomSearch,1,2,4e-06,0.02,1000,18692.45684871673,59.300343,22.222221,55.724033,69.67735,75.952126,51.19709,50.118797,73.4,84.9315,20.341768,971.81805,1.033671,1.0385889,1.0354593,6152.2
Z-Dynamic,RandomSearch,1,3,1e-06,0.02,1000,18697.056820011137,57.25256,22.222221,40.56103,67.71559,75.7345,47.436295,40.520485,55.533333,65.23179,5.6763406,793.06866,-0.8390313,-1.5386719,-1.093446,6141.8
Z-Dynamic,RandomSearch,1,2,4e-06,0.02,1200,19922.856751060484,59.47099,21.717173,57.240334,69.60765,75.51687,51.3951,50.026375,76.566666,89.11565,21.393772,937.7151,0.70896316,1.0820725,0.8446393,7382.6
Z-Dynamic,RandomSearch,1,3,1e-06,0.02,1200,19925.457210636137,57.423206,23.232323,41.394997,67.5961,75.7889,47.40734,40.479263,57.7,67.43421,6.119512,840.1006,-0.6793503,-1.1446067,-0.84853446,7370.2
