lr,beta,dpo_step,elapsed_time_sec,model_name,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO
1e-06,0.02,600,12761.9,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.02-step600,71.07508532423208,39.39393939393939,86.65655799848369,79.88448516231827,77.58433079434167,63.86283873608857,78.08692048209862,72.33333333333333,84.49367088607595,43.07921332281903,1228.295307259121
1e-06,0.02,800,17015.8,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.02-step800,72.09897610921502,40.4040404040404,86.8081880212282,79.98406691894046,77.47551686615887,64.41849178111394,79.6219032167981,72.83333333333333,80.76923076923077,40.79182928787726,1223.409996885819
1e-06,0.02,1000,21269.8,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.02-step1000,71.84300341296928,39.8989898989899,86.65655799848369,79.92431786496714,77.80195865070729,64.51697082843269,78.45161948075551,68.7,85.03184713375796,39.92175228291626,1217.5370179275046
1e-06,0.02,1200,25523.8,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.02-step1200,72.01365187713311,38.88888888888889,87.26307808946171,79.7948615813583,77.58433079434167,64.39135396349879,77.00157803516892,70.43333333333334,81.61290322580645,39.98033185020694,1216.610705068083
1e-06,0.02,1400,29777.7,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.02-step1400,71.75767918088737,40.4040404040404,86.3532979529947,79.87452698665605,77.52992383025027,64.60146790679836,77.05277552449724,69.0,83.22784810126582,39.95813619863998,1175.270930769364
1e-06,0.02,1600,34031.7,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.02-step1600,71.9283276450512,41.41414141414141,86.2016679302502,79.9541923919538,77.36670293797606,64.6910602310088,77.34128778308222,66.23333333333333,84.0909090909091,38.70482253241913,1204.9582777297626
1e-06,0.02,1800,38285.7,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.02-step1800,71.84300341296928,39.8989898989899,86.05003790750568,79.87452698665605,77.09466811751903,64.82792492579854,76.04860658608048,67.63333333333333,83.43949044585987,40.40451937963033,1191.3988076169796
1e-06,0.02,2000,42539.6,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.02-step2000,72.09897610921502,39.39393939393939,87.18726307808946,79.92431786496714,77.58433079434167,64.83256570528636,76.55193774739912,67.56666666666666,83.22784810126582,39.0119531678215,1197.7149356026428
1e-06,0.02,2031,43199.0,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.02,71.67235494880546,39.8989898989899,86.2016679302502,79.93427604062936,77.42110990206747,64.78031950614685,76.04860658608048,66.83333333333333,80.64516129032258,38.41873132107816,1209.1822977284664
1e-06,0.04,200,4265.8,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.04-step200,69.45392491467577,37.878787878787875,82.78999241849885,79.2670782712607,78.40043525571274,57.58849980900976,77.59982402248258,65.36666666666666,78.38709677419354,26.55151855300821,1161.01515964701
1e-06,0.04,400,8531.6,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.04-step400,70.90443686006826,38.88888888888889,85.89840788476118,79.51603266281617,77.6931447225245,61.452313129666955,79.6731007061264,69.26666666666667,79.87012987012987,32.94249116826784,1177.724633147925
1e-06,0.04,600,12797.4,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.04-step600,71.75767918088737,38.88888888888889,85.36770280515542,79.65544712208722,77.80195865070729,62.68734715403288,78.16061383794998,65.93333333333334,82.02614379084967,34.75728598237546,1165.9853728262965
1e-06,0.04,800,17063.2,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.04-step800,71.67235494880546,39.8989898989899,86.73237300985596,79.65544712208722,78.29162132752992,63.274732767790745,79.67060732190589,70.1,84.31372549019608,33.047666931495584,1195.467783113359
1e-06,0.04,1000,21329.0,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.04-step1000,71.41638225255973,38.88888888888889,86.73237300985596,79.84465245966939,77.85636561479869,63.529061174925886,79.44204710169018,68.03333333333333,79.87012987012987,34.19169256666693,1144.232237060929
1e-06,0.04,1200,25594.8,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.04-step1200,72.09897610921502,39.39393939393939,86.2016679302502,79.84465245966939,78.12840043525571,63.55316337046073,79.15353484310519,67.19999999999999,81.16883116883116,31.7382437652865,1184.3143928930424
1e-06,0.04,1400,29860.6,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.04-step1400,71.9283276450512,39.39393939393939,86.12585291887794,79.91435968930492,78.12840043525571,63.65082013326372,79.89916754212157,66.6,79.87012987012987,32.54533729022639,1186.4286449624954
1e-06,0.04,1600,34126.4,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.04-step1600,71.9283276450512,38.38383838383838,85.59514783927217,79.97410874327822,78.0739934711643,63.612110490566764,79.52072722598263,66.3,79.8076923076923,30.940651366010417,1122.7862381122486
1e-06,0.04,1800,38392.2,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.04-step1800,71.84300341296928,39.8989898989899,85.82259287338894,79.97410874327822,78.0195865070729,63.80018418257286,80.06777572396797,66.36666666666666,81.4935064935065,31.27789503337063,1183.0079817173255
1e-06,0.04,2000,42658.0,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.04-step2000,72.01365187713311,39.8989898989899,86.05003790750568,79.9044015136427,77.85636561479869,63.78336121575602,80.16019716574246,66.0,79.93421052631578,30.8066237815988,1182.3605042306492
1e-06,0.04,2031,43319.2,dpo-qwen3-8b-sft-lr3e5-ao-lr1e6-beta0.04,71.84300341296928,38.38383838383838,86.2016679302502,79.76498705437164,77.63873775843308,63.783716117946135,80.7072456637278,65.83333333333333,79.08496732026144,29.8023556228298,1166.729537457054
2e-06,0.01,200,4259.6,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.01-step200,70.81911262798634,38.38383838383838,86.3532979529947,80.23302131049593,77.85636561479869,63.27052868149777,78.6964144026738,77.73333333333332,84.83870967741936,47.87343857228269,1242.7334902426653
2e-06,0.01,400,8519.3,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.01-step400,72.01365187713311,40.4040404040404,88.09704321455648,80.37243576976698,76.82263329706203,65.38365595410117,78.81382509519187,71.86666666666666,83.87096774193549,45.50265930644759,1220.1434692848702
2e-06,0.01,600,12778.9,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.01-step600,72.7815699658703,41.41414141414141,89.61334344200151,80.57159928301135,76.4961915125136,65.85371724669074,77.37126380226687,69.4,81.04575163398692,43.29908191028002,1235.3211806162742
2e-06,0.01,800,17038.5,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.01-step800,73.29351535836177,39.8989898989899,89.53752843062927,80.79067914758016,76.44178454842219,66.25995331741414,77.64104797492874,67.73333333333333,80.12820512820514,42.13602339793359,1186.759152507992
2e-06,0.01,1000,21298.1,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.01-step1000,73.63481228668942,40.4040404040404,88.09704321455648,80.97988448516233,76.6050054406964,65.97084630455421,76.96910863176372,66.13333333333333,82.9032258064516,42.19963129108149,1190.5821884528475
2e-06,0.01,1200,25557.8,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.01-step1200,73.29351535836177,40.4040404040404,87.03563305534496,80.80063732324238,76.98585418933624,66.08620697712443,74.94952282166872,69.36666666666667,83.01282051282051,44.33934592808234,1193.326820005707
2e-06,0.01,1400,29817.4,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.01-step1400,73.46416382252559,37.878787878787875,87.79378316906747,80.79067914758016,76.6594124047878,66.27264402458762,75.58400599298749,67.6,83.66013071895425,42.73240465387885,1136.2525295667149
2e-06,0.01,1600,34077.0,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.01-step1600,73.46416382252559,39.8989898989899,88.17285822592874,80.87034455287791,77.09466811751903,66.54478217570198,75.20556567684854,64.66666666666666,82.66666666666667,46.13250351925294,1176.833980080915
2e-06,0.01,1800,38336.7,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.01-step1800,73.29351535836177,38.88888888888889,87.33889310083397,80.89026090420235,76.98585418933624,66.59994299111024,74.1414447000625,66.56666666666666,83.76623376623377,44.3674571325228,1185.3478216948624
2e-06,0.01,2000,42596.3,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.01-step2000,73.37883959044369,39.39393939393939,87.26307808946171,80.90021907986457,77.04026115342764,66.55408018571995,74.00281253740076,65.03333333333333,82.46753246753246,43.87314344471312,1139.7313483344167
2e-06,0.01,2031,43256.5,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.01,73.46416382252559,38.88888888888889,87.86959818043972,80.88030272854013,76.87704026115343,66.51929301699413,73.30339055927162,,85.29411764705883,45.08685082127666,1183.9857395361569
2e-06,0.02,200,4237.7,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.02-step200,71.160409556314,37.878787878787875,85.44351781652767,79.72515435172276,77.9651795429815,62.35779511756837,78.1356245872064,71.53333333333333,87.33766233766234,43.10037842192862,1226.438128464824
2e-06,0.02,400,8475.4,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.02-step400,71.9283276450512,40.4040404040404,88.09704321455648,79.93427604062936,77.20348204570186,64.99454427345451,77.52114389819013,68.76666666666665,84.51612903225806,45.49068063890396,1222.7161857383037
2e-06,0.02,600,12713.0,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.02-step600,72.01365187713311,39.8989898989899,88.93100833965126,80.0637323242382,77.09466811751903,65.44020623661811,77.8995842143291,67.63333333333333,82.02614379084967,42.73924700451518,1209.326635495157
2e-06,0.02,800,16950.7,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.02-step800,72.09897610921502,39.39393939393939,87.86959818043972,80.17327225652261,76.71381936887923,65.73881644786259,77.78217352181102,66.06666666666666,84.31372549019608,39.95942712989762,1142.0920674752654
2e-06,0.02,1000,21188.4,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.02-step1000,72.09897610921502,38.88888888888889,89.31008339651251,80.02389962158932,76.87704026115343,65.29220761560957,76.53071627725545,64.26666666666667,79.93421052631578,36.70888407017021,1166.21236362304
2e-06,0.02,1200,25426.1,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.02-step1200,71.84300341296928,38.88888888888889,87.94541319181198,80.03385779725154,76.98585418933624,65.36937006183543,75.84752900082891,64.63333333333333,80.3225806451613,39.69593318593605,1161.9556824767824
2e-06,0.02,1400,29663.8,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.02-step1400,71.84300341296928,38.88888888888889,88.77937831690674,79.98406691894046,76.98585418933624,65.71285964329334,74.66101056308372,66.0,80.33333333333333,38.477901953629605,1191.5948407957683
2e-06,0.02,1600,33901.5,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.02-step1600,72.01365187713311,38.88888888888889,90.44730856709629,79.96415056761602,77.20348204570186,65.81901685892738,76.27218003785512,66.8,81.0,39.12047515702352,1187.458701245091
2e-06,0.02,1800,38139.1,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.02-step1800,71.9283276450512,38.88888888888889,89.23426838514025,79.99402509460268,77.04026115342764,65.78434087309914,75.0744136668484,65.26666666666665,81.9078947368421,38.926636913736544,1164.963603944075
2e-06,0.02,2000,42376.8,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.02-step2000,71.9283276450512,37.878787878787875,90.14404852160727,79.99402509460268,76.98585418933624,65.67752663712137,74.91954680248408,62.93333333333333,77.77777777777779,40.17561909811096,1169.822267433701
2e-06,0.02,2031,43033.7,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.02,71.84300341296928,38.38383838383838,89.38589840788475,80.00398327026488,76.98585418933624,65.73350211028847,75.40414987787958,63.43333333333332,84.0909090909091,38.15977151377384,1178.609667169731
2e-06,0.04,200,4262.4,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.04-step200,70.81911262798634,38.88888888888889,84.6095526914329,79.61561441943836,78.0739934711643,60.55451716205695,80.68851757780467,70.06666666666666,83.11688311688312,32.85920003459374,1195.9059227638816
2e-06,0.04,400,8524.7,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.04-step400,71.75767918088737,39.39393939393939,86.88400303260046,79.76498705437164,77.63873775843308,63.81544559642604,79.18101747806931,67.8,79.54545454545455,36.45424685572396,1205.6589463612647
2e-06,0.04,600,12787.1,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.04-step600,72.09897610921502,38.88888888888889,87.03563305534496,80.0637323242382,77.6931447225245,64.47386392910842,79.32214302495157,65.73333333333333,79.16666666666666,36.4030008302633,1201.297445738629
2e-06,0.04,800,17049.5,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.04-step800,72.09897610921502,39.39393939393939,85.89840788476118,79.9044015136427,77.63873775843308,64.82127163953618,80.4786854435121,63.43333333333332,80.13245033112582,31.828595068902576,1181.332101543167
2e-06,0.04,1000,21311.8,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.04-step1000,72.01365187713311,39.39393939393939,85.51933282789992,80.03385779725154,77.47551686615887,64.61087803297431,81.08568597986675,62.93333333333332,82.6797385620915,31.643797405878843,1180.3059906285728
2e-06,0.04,1200,25574.2,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.04-step1200,72.01365187713311,38.88888888888889,84.98862774829416,80.16331408086039,77.36670293797606,64.46501308720272,79.30341493902844,62.53333333333333,,34.06307328728364,1163.6767358257534
2e-06,0.04,1400,29836.6,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.04-step1400,71.9283276450512,38.88888888888889,85.59514783927217,80.15335590519817,77.47551686615887,64.57741374745068,79.42581239998758,61.666666666666664,79.27631578947368,31.101480339090596,1157.5542146163898
2e-06,0.04,1600,34098.9,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.04-step1600,71.67235494880546,38.38383838383838,85.36770280515542,80.12348137821151,77.31229597388466,64.78995981773687,79.86919152293692,62.83333333333333,80.26315789473685,30.219584799815724,1174.8764664135938
2e-06,0.04,1800,38361.3,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.04-step1800,71.75767918088737,37.878787878787875,86.88400303260046,80.07369049990042,77.20348204570186,64.7045617111041,78.93871594037155,64.13333333333333,80.79470198675497,32.426208990436045,1176.3980514280533
2e-06,0.04,2000,42623.7,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.04-step2000,72.09897610921502,38.88888888888889,86.65655799848369,80.04381597291376,77.47551686615887,64.67295679246433,79.45578841917225,63.96666666666667,81.16883116883116,30.61757141480839,1144.5793319618147
2e-06,0.04,2031,43284.3,dpo-qwen3-8b-sft-lr3e5-ao-lr2e6-beta0.04,72.09897610921502,38.88888888888889,86.3532979529947,80.20314678350925,77.31229597388466,64.69167853512315,80.61482422195331,62.233333333333334,80.79470198675497,30.433601195715376,1187.4074379452718
4e-06,0.01,200,4264.0,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.01-step200,71.9283276450512,39.39393939393939,87.64215314632298,80.601473809998,76.6050054406964,65.27367619054473,76.10606524022927,72.36666666666667,84.0909090909091,47.07675216509543,1223.7785594822321
4e-06,0.01,400,8528.1,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.01-step400,73.63481228668942,39.8989898989899,89.46171341925702,80.52180840470025,75.51686615886834,66.80004723158672,76.45203615296303,68.23333333333332,87.08609271523179,43.21869072111324,1224.9588914777828
4e-06,0.01,600,12792.1,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.01-step600,74.14675767918088,41.41414141414141,89.15845337376801,81.27862975502887,76.93144722524482,67.33915022600671,73.77923908562613,66.29999999999998,81.08974358974359,42.58660192526805,1199.541275384482
4e-06,0.01,800,17056.2,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.01-step800,74.14675767918088,40.909090909090914,89.84078847611828,81.75662218681538,76.76822633297063,67.76889013826525,78.52531283660687,61.03333333333333,84.74025974025975,38.379506358834895,1165.6097085796173
4e-06,0.01,1000,21320.2,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.01-step1000,74.23208191126281,41.91919191919192,87.18726307808946,81.69687313284206,77.47551686615887,67.57104654518753,73.61063090377975,57.06666666666666,81.21019108280255,38.74260560224568,1142.4424467613294
4e-06,0.01,1200,25584.2,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.01-step1200,74.40273037542661,39.39393939393939,88.77937831690674,81.7665803624776,77.47551686615887,68.04812791167218,72.39662983107044,62.133333333333326,83.11688311688312,42.39908848308869,1156.1214567257166
4e-06,0.01,1400,29848.3,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.01-step1400,74.23208191126281,38.38383838383838,88.70356330553449,81.37821151165106,77.47551686615887,67.79558457765623,72.89497422394801,60.66666666666666,81.16883116883116,40.26163386560065,1130.5527276391067
4e-06,0.01,1600,34112.3,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.01-step1600,74.06143344709898,39.39393939393939,87.64215314632298,81.58733320055765,77.36670293797606,68.24763999041019,71.11519656733024,61.53333333333333,79.6774193548387,42.31502150103496,1146.7354840271269
4e-06,0.01,1800,38376.3,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.01-step1800,74.14675767918088,39.8989898989899,88.09704321455648,81.59729137621987,77.85636561479869,68.80615920824076,70.87788179807355,62.266666666666666,82.25806451612904,44.02039754324972,1136.6841584413419
4e-06,0.01,2000,42640.4,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.01-step2000,73.89078498293516,38.38383838383838,88.24867323730099,81.58733320055765,77.74755168661589,68.35634252190168,70.63308687615528,62.53333333333333,82.05128205128204,44.20139477924466,1129.9802929305997
4e-06,0.01,2031,43301.3,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.01,73.97610921501706,38.38383838383838,87.71796815769522,81.51762597092213,77.52992383025027,68.46810904054864,70.96531647140698,61.0,83.00653594771242,41.97851427084161,1142.724548936901
4e-06,0.02,200,4256.0,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.02-step200,71.9283276450512,38.88888888888889,86.5049279757392,80.23302131049593,77.9107725788901,64.2803255866078,78.0869204820986,72.16666666666666,85.76158940397352,41.394895360709775,1237.645211236606
4e-06,0.02,400,8512.0,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.02-step400,72.09897610921502,40.4040404040404,89.76497346474602,80.19318860784705,76.6050054406964,65.08631403971381,75.78508357823908,67.73333333333332,80.26315789473685,38.94164204103413,1195.3401734219776
4e-06,0.02,600,12768.1,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.02-step600,72.61092150170649,42.42424242424242,89.08263836239576,80.4919338777136,77.36670293797606,65.20372285097667,75.46659530046942,64.23333333333333,82.46753246753246,38.14166768437728,1157.2231796082378
4e-06,0.02,800,17024.1,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.02-step800,72.95221843003414,41.41414141414141,89.46171341925702,80.56164110734913,77.20348204570186,65.57474482040874,73.53693754792839,60.36666666666666,77.81456953642383,36.83424111391933,1161.2299656700663
4e-06,0.02,1000,21280.1,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.02-step1000,72.61092150170649,38.88888888888889,88.09704321455648,80.59151563433579,77.47551686615887,65.12417733134667,70.81294299126318,55.53333333333333,80.76923076923077,34.16230222966195,1113.4354266631708
4e-06,0.02,1200,25536.1,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.02-step1200,73.12286689419795,40.4040404040404,87.26307808946171,80.30272854013145,77.14907508161045,65.52234746553953,74.47866106375528,60.36666666666666,84.83870967741936,40.16480442025133,1138.258823949633
4e-06,0.02,1400,29792.1,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.02-step1400,72.7815699658703,38.38383838383838,87.79378316906747,80.25293766182035,77.09466811751903,65.80212329265623,76.39707088303479,59.46666666666667,,37.68324110646658,1160.4914332507196
4e-06,0.02,1600,34048.2,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.02-step1600,72.35494880546075,37.37373737373738,87.26307808946171,80.36247759410476,76.82263329706203,66.20730032845479,74.79964272574546,61.5,82.46753246753246,39.939183065920446,1160.0755429163232
4e-06,0.02,1800,38304.2,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.02-step1800,72.35494880546075,37.878787878787875,87.18726307808946,80.42222664807808,76.76822633297063,65.70964035463922,74.50863708293993,59.86666666666666,83.44155844155844,38.356761134896914,1175.2630763604882
4e-06,0.02,2000,42560.2,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.02-step2000,72.35494880546075,37.37373737373738,86.9598180439727,80.30272854013145,76.71381936887923,65.48230547609988,74.85460799567369,59.33333333333333,80.79470198675497,36.42128688106682,1157.2785375506216
4e-06,0.02,2031,43219.9,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.02,72.09897610921502,37.878787878787875,87.33889310083397,80.17327225652261,76.82263329706203,65.43723664253761,74.2013967384318,60.83333333333333,78.98089171974523,33.80684417398464,1145.3265646238485
4e-06,0.04,200,1325.8,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.04-step200,71.58703071672356,39.39393939393939,86.27748294162244,79.99402509460268,77.6931447225245,63.703493252163945,78.71264910437638,70.26666666666665,81.81818181818183,37.304531146658405,1206.2900863644986
4e-06,0.04,400,2651.5,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.04-step400,71.33105802047781,40.4040404040404,87.79378316906747,80.55168293168691,76.87704026115343,65.41553066539358,77.57234138751845,63.533333333333324,81.69934640522875,40.744947749916136,1203.8336941578596
4e-06,0.04,600,3977.3,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.04-step600,72.18430034129693,39.39393939393939,89.0068233510235,80.47201752638917,76.98585418933624,64.52210964628532,77.97826433862153,60.2,78.94736842105263,35.21042715474147,1175.6360905331862
4e-06,0.04,800,5303.0,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.04-step800,71.75767918088737,41.41414141414141,88.93100833965126,80.5417247560247,76.76822633297063,65.02348594314529,75.27050448365891,57.43333333333332,75.83892617449665,31.81299065426199,1170.5045078968024
4e-06,0.04,1000,6628.8,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.04-step1000,71.33105802047781,40.4040404040404,89.0068233510235,80.42222664807808,77.20348204570186,64.63200633136526,75.60772084735169,59.0,78.04054054054053,31.62721087610823,1118.8631897338983
4e-06,0.04,1200,7954.5,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.04-step1200,71.33105802047781,39.39393939393939,88.47611827141773,80.20314678350925,77.25788900979326,64.64802511709863,74.95201620588927,58.66666666666666,,32.29959806034387,1173.110900347182
4e-06,0.04,1400,9280.3,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.04-step1400,71.58703071672356,40.909090909090914,88.47611827141773,80.35251941844254,77.42110990206747,64.70676714648361,76.5931616998453,60.49999999999999,,32.60378696544358,1156.0577744705424
4e-06,0.04,1600,10606.0,dpo-qwen3-8b-sft-lr3e5-ao-lr4e6-beta0.04-step1600,71.67235494880546,39.8989898989899,87.49052312357847,80.31268671579367,77.58433079434167,65.10931210450256,72.90622215720954,59.96666666666666,78.10457516339869,34.65878874744807,1141.6096286767693
