search_objective,optimizer,seed,trial_id,size,lr,beta,dpo_step,st_tuner_time,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,Z-Static,Z-Dynamic,Z-All,elapsed_time_sec
ELO,RandomSearch,18,1,14b,4e-06,0.01,200,6759.705001926423,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
ELO,RandomSearch,19,1,14b,1e-06,0.01,600,20312.903233146662,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
ELO,RandomSearch,20,2,14b,1e-06,0.01,600,32853.05668840409,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
ELO,RandomSearch,21,8,14b,1e-06,0.01,600,88888.75761852265,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
ELO,RandomSearch,22,5,14b,2e-06,0.02,200,26711.04878554344,71.672356,37.373737,91.12965,82.274445,79.434166,65.073105,78.32922,72.066666,84.09091,51.98968,1262.9352,0.9103049,0.94679034,0.9235723,6745.7
ELO,RandomSearch,23,6,14b,4e-06,0.01,200,60110.3595486641,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
ELO,RandomSearch,24,4,14b,2e-06,0.02,200,62521.511810636526,71.672356,37.373737,91.12965,82.274445,79.434166,65.073105,78.32922,72.066666,84.09091,51.98968,1262.9352,0.9103049,0.94679034,0.9235723,6745.7
ELO,TPE,0,7,14b,2e-06,0.01,200,95090.59335861208,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
ELO,TPE,1,2,14b,2e-06,0.01,200,50050.02945075036,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
ELO,TPE,2,2,14b,1e-06,0.01,600,63533.43123540879,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
ELO,TPE,3,1,14b,1e-06,0.01,600,20312.903165674208,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
ELO,TPE,4,1,8b,1e-06,0.02,400,8508.002712345122,71.07509,38.38384,85.74678,79.82474,77.85637,63.049118,79.82049,69.6,83.22581,43.49624,1254.9758,0.72375345,0.6804024,0.7079894,8507.9
ELO,TPE,5,0,14b,1e-06,0.02,400,13594.102694845198,71.75768,37.373737,91.43291,82.224655,79.10773,65.29052,77.523636,73.46667,81.9079,49.954933,1265.8021,0.84879744,0.84370786,0.84694666,13594.0
ELO,TPE,6,6,14b,1e-06,0.01,600,96658.84270892144,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
ELO,TPE,7,8,14b,4e-06,0.01,200,93400.7912059784,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
ELO,TPE,8,6,8b,4e-06,0.02,200,70086.93503055573,71.92833,38.88889,86.50493,80.233025,77.910774,64.28033,78.08692,72.0,85.76159,41.394894,1237.6453,0.8198004,0.81409365,0.8177252,4256.0
ELO,TPE,9,5,14b,1e-06,0.01,600,89338.77933726311,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
ELO,TPE,10,2,14b,4e-06,0.01,200,36235.07655534745,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
ELO,TPE,11,0,14b,2e-06,0.01,200,6789.502103424073,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
ELO,TPE,12,3,14b,1e-06,0.02,400,53119.58777365685,71.75768,37.373737,91.43291,82.224655,79.10773,65.29052,77.523636,73.46667,81.9079,49.954933,1265.8021,0.84879744,0.84370786,0.84694666,13594.0
ELO,TPE,13,4,14b,1e-06,0.02,400,72664.83476958275,71.75768,37.373737,91.43291,82.224655,79.10773,65.29052,77.523636,73.46667,81.9079,49.954933,1265.8021,0.84879744,0.84370786,0.84694666,13594.0
ELO,TPE,14,1,14b,2e-06,0.02,200,6745.802687025071,71.672356,37.373737,91.12965,82.274445,79.434166,65.073105,78.32922,72.066666,84.09091,51.98968,1262.9352,0.9103049,0.94679034,0.9235723,6745.7
ELO,TPE,15,8,14b,1e-06,0.02,400,92675.1135140419,71.75768,37.373737,91.43291,82.224655,79.10773,65.29052,77.523636,73.46667,81.9079,49.954933,1265.8021,0.84879744,0.84370786,0.84694666,13594.0
ELO,TPE,16,3,14b,4e-06,0.02,200,39994.41975150109,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
ELO,TPE,17,1,14b,1e-06,0.02,400,13594.102460956572,71.75768,37.373737,91.43291,82.224655,79.10773,65.29052,77.523636,73.46667,81.9079,49.954933,1265.8021,0.84879744,0.84370786,0.84694666,13594.0
ELO,TPE,18,4,14b,1e-06,0.01,600,99418.87625942232,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
ELO,TPE,19,8,14b,1e-06,0.01,400,106733.15452632905,72.35495,36.868687,92.191055,82.20474,78.726875,66.98725,77.646034,76.566666,88.3871,55.30741,1276.745,0.8597641,1.1891431,0.97953826,13541.9
ELO,TPE,20,1,14b,1e-06,0.01,600,20312.903065299983,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
ELO,TPE,21,0,14b,1e-06,0.01,600,20312.911013698576,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
ELO,TPE,22,3,8b,4e-06,0.02,200,26841.39222011566,71.92833,38.88889,86.50493,80.233025,77.910774,64.28033,78.08692,72.0,85.76159,41.394894,1237.6453,0.8198004,0.81409365,0.8177252,4256.0
ELO,TPE,23,2,14b,2e-06,0.02,200,36336.16936001778,71.672356,37.373737,91.12965,82.274445,79.434166,65.073105,78.32922,72.066666,84.09091,51.98968,1262.9352,0.9103049,0.94679034,0.9235723,6745.7
ELO,TPE,24,1,14b,1e-06,0.02,400,13594.102805233,71.75768,37.373737,91.43291,82.224655,79.10773,65.29052,77.523636,73.46667,81.9079,49.954933,1265.8021,0.84879744,0.84370786,0.84694666,13594.0
Z-All,ASHA,0,0,14b,2e-06,0.01,200,6789.502551412583,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,ASHA,1,3,14b,4e-06,0.02,200,20224.26992926788,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
Z-All,ASHA,2,13,14b,4e-06,0.01,200,107386.6646178856,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,ASHA,3,15,14b,1e-06,0.01,400,109694.2064775181,72.35495,36.868687,92.191055,82.20474,78.726875,66.98725,77.646034,76.566666,88.3871,55.30741,1276.745,0.8597641,1.1891431,0.97953826,13541.9
Z-All,ASHA,4,6,14b,2e-06,0.01,200,80835.51095471573,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,ASHA,5,2,14b,4e-06,0.01,200,16739.82463607788,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,ASHA,6,12,14b,1e-06,0.02,1000,107561.72071730049,72.01365,35.353535,90.826385,82.20474,78.99891,66.906044,79.395836,71.066666,80.76923,48.744377,1240.5292,0.80323,1.1037828,0.9125219,33985.0
Z-All,ASHA,7,4,14b,1e-06,0.01,600,65238.65679870034,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
Z-All,ASHA,8,6,4b,1e-06,0.01,1000,100912.86066899492,70.904434,37.373737,87.94541,79.715195,79.21654,65.734184,78.6502,77.066666,83.557045,41.14731,1150.5564,0.764374,1.159627,0.9081024,14511.6
Z-All,ASHA,9,0,14b,4e-06,0.02,200,6764.002021169663,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
Z-All,ASHA,10,6,14b,1e-06,0.02,2031,94023.91448412131,72.5256,35.353535,90.97801,82.15495,79.21654,67.08203,75.983665,69.3,85.197365,48.5718,1257.2955,0.8140012,1.2271845,0.9642497,69023.4
Z-All,ASHA,11,4,14b,2e-06,0.01,200,22219.89819870376,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,ASHA,12,6,14b,4e-06,0.01,200,88780.9188622036,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,ASHA,13,2,14b,2e-06,0.01,200,16869.62653813362,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,ASHA,14,2,14b,4e-06,0.01,200,19264.85655078888,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,ASHA,15,13,14b,4e-06,0.01,200,108881.26963220217,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,ASHA,16,2,14b,2e-06,0.01,200,19264.655029153822,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,ASHA,17,2,14b,1e-06,0.01,600,32788.057585334784,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
Z-All,ASHA,18,9,14b,2e-06,0.01,200,54690.39928017235,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,ASHA,19,4,14b,1e-06,0.02,2031,82733.77638755036,72.5256,35.353535,90.97801,82.15495,79.21654,67.08203,75.983665,69.3,85.197365,48.5718,1257.2955,0.8140012,1.2271845,0.9642497,69023.4
Z-All,ASHA,20,21,14b,1e-06,0.01,400,109544.9436158028,72.35495,36.868687,92.191055,82.20474,78.726875,66.98725,77.646034,76.566666,88.3871,55.30741,1276.745,0.8597641,1.1891431,0.97953826,13541.9
Z-All,ASHA,21,4,14b,2e-06,0.02,200,31811.110761737826,71.672356,37.373737,91.12965,82.274445,79.434166,65.073105,78.32922,72.066666,84.09091,51.98968,1262.9352,0.9103049,0.94679034,0.9235723,6745.7
Z-All,ASHA,22,4,14b,2e-06,0.01,200,79620.5082310219,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,ASHA,23,2,14b,4e-06,0.02,200,19289.15731153488,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
Z-All,ASHA,24,8,14b,1e-06,0.02,1000,109216.36853442766,72.01365,35.353535,90.826385,82.20474,78.99891,66.906044,79.395836,71.066666,80.76923,48.744377,1240.5292,0.80323,1.1037828,0.9125219,33985.0
Z-All,BOHB,0,0,14b,2e-06,0.01,200,6789.50214085579,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,BOHB,1,3,14b,4e-06,0.02,200,20224.274301626203,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
Z-All,BOHB,2,3,4b,1e-06,0.01,2000,46043.61849746705,71.16041,36.868687,88.62775,79.93427,79.16213,65.16915,77.76843,76.73333,83.333336,39.520733,1157.1019,0.7696911,1.1580718,0.91092044,29023.3
Z-All,BOHB,3,17,14b,2e-06,0.01,200,80981.76383221248,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,BOHB,4,10,14b,2e-06,0.01,200,51520.57807646752,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,BOHB,5,2,14b,4e-06,0.01,200,16739.825594997405,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,BOHB,6,0,4b,2e-06,0.01,600,2063.902055358887,71.58703,37.373737,89.53753,80.34256,79.05332,66.72491,79.79301,77.6,83.22369,42.558533,1159.0001,0.8188028,0.9178359,0.8548148,2063.8
Z-All,BOHB,7,4,14b,1e-06,0.01,600,65238.66066823388,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
Z-All,BOHB,8,0,8b,1e-06,0.02,1000,21269.902787303923,71.843,39.89899,86.656555,79.92432,77.801956,64.51697,78.45162,68.333336,85.031845,39.921753,1217.537,0.75047725,0.9989319,0.8408244,21269.8
Z-All,BOHB,9,6,14b,1e-06,0.01,600,89003.86796770288,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
Z-All,BOHB,10,8,14b,1e-06,0.01,600,47788.565565210345,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
Z-All,BOHB,11,4,14b,2e-06,0.01,200,22219.89676294708,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,BOHB,12,3,14b,2e-06,0.02,200,20261.07054624748,71.672356,37.373737,91.12965,82.274445,79.434166,65.073105,78.32922,72.066666,84.09091,51.98968,1262.9352,0.9103049,0.94679034,0.9235723,6745.7
Z-All,BOHB,13,2,14b,2e-06,0.01,200,16869.625882720946,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,BOHB,14,2,14b,4e-06,0.01,200,19264.855223751067,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,BOHB,15,7,14b,2e-06,0.01,200,60735.27012810898,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,BOHB,16,2,14b,2e-06,0.01,200,19264.65548834801,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,BOHB,17,2,14b,1e-06,0.01,600,32788.05642709733,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
Z-All,BOHB,18,16,14b,4e-06,0.01,200,58706.46906721305,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,BOHB,19,4,14b,1e-06,0.02,2031,82733.77440009308,72.5256,35.353535,90.97801,82.15495,79.21654,67.08203,75.983665,69.3,85.197365,48.5718,1257.2955,0.8140012,1.2271845,0.9642497,69023.4
Z-All,BOHB,20,8,14b,2e-06,0.02,200,24781.54113136291,71.672356,37.373737,91.12965,82.274445,79.434166,65.073105,78.32922,72.066666,84.09091,51.98968,1262.9352,0.9103049,0.94679034,0.9235723,6745.7
Z-All,BOHB,21,4,14b,2e-06,0.02,200,31811.11187634468,71.672356,37.373737,91.12965,82.274445,79.434166,65.073105,78.32922,72.066666,84.09091,51.98968,1262.9352,0.9103049,0.94679034,0.9235723,6745.7
Z-All,BOHB,22,4,14b,2e-06,0.01,200,79620.49673376276,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,BOHB,23,2,14b,4e-06,0.02,200,19289.15773949623,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
Z-All,BOHB,24,7,14b,1e-06,0.01,600,79313.93548784828,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
Z-All,BOTorch,0,0,8b,4e-06,0.02,200,4256.102377271653,71.92833,38.88889,86.50493,80.233025,77.910774,64.28033,78.08692,72.0,85.76159,41.394894,1237.6453,0.8198004,0.81409365,0.8177252,4256.0
Z-All,BOTorch,1,2,4b,1e-06,0.04,200,15357.556578254698,66.894196,35.353535,87.26308,77.534355,78.34603,59.770714,71.84958,82.066666,82.432434,31.489351,1189.4938,0.52987105,0.7777632,0.62001365,2902.3
Z-All,BOTorch,2,2,14b,1e-06,0.01,600,63618.43543419839,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
Z-All,BOTorch,3,3,8b,4e-06,0.01,200,47584.635513639456,71.92833,39.39394,87.64215,80.60147,76.605,65.273674,76.106064,72.2,84.09091,47.07675,1223.7786,0.79442984,0.8439179,0.8124255,4264.0
Z-All,BOTorch,4,1,14b,2e-06,0.01,200,6789.502083158493,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,BOTorch,5,1,14b,2e-06,0.01,200,6789.502583599091,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,BOTorch,6,2,14b,1e-06,0.01,600,63533.43014798165,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
Z-All,BOTorch,7,1,14b,4e-06,0.02,200,6764.005452489853,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
Z-All,BOTorch,8,0,14b,4e-06,0.01,200,6759.702280139924,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,BOTorch,9,0,14b,1e-06,0.02,2031,69023.50069842339,72.5256,35.353535,90.97801,82.15495,79.21654,67.08203,75.983665,69.3,85.197365,48.5718,1257.2955,0.8140012,1.2271845,0.9642497,69023.4
Z-All,BOTorch,10,10,4b,2e-06,0.01,600,70617.48577604294,71.58703,37.373737,89.53753,80.34256,79.05332,66.72491,79.79301,77.6,83.22369,42.558533,1159.0001,0.8188028,0.9178359,0.8548148,2063.8
Z-All,BOTorch,11,2,8b,2e-06,0.02,200,16762.95629081726,71.16041,37.878788,85.44352,79.72515,77.96518,62.357796,78.13563,71.6,87.33766,43.10038,1226.4381,0.74252415,0.85279983,0.7826244,4237.7
Z-All,BOTorch,12,2,4b,1e-06,0.01,2000,58613.76553354264,71.16041,36.868687,88.62775,79.93427,79.16213,65.16915,77.76843,76.73333,83.333336,39.520733,1157.1019,0.7696911,1.1580718,0.91092044,29023.3
Z-All,BOTorch,13,1,14b,4e-06,0.01,200,6759.7044955253605,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,BOTorch,14,1,4b,2e-06,0.01,600,2063.9025121688846,71.58703,37.373737,89.53753,80.34256,79.05332,66.72491,79.79301,77.6,83.22369,42.558533,1159.0001,0.8188028,0.9178359,0.8548148,2063.8
Z-All,BOTorch,15,1,8b,2e-06,0.04,1000,21311.90402994156,72.01365,39.39394,85.51933,80.03386,77.47552,64.61088,81.085686,63.1,82.67974,31.643797,1180.306,0.7440575,0.58703,0.6869566,21311.8
Z-All,BOTorch,16,1,14b,2e-06,0.01,200,6789.503314352036,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,BOTorch,17,0,0.6b,2e-06,0.01,1400,6879.402065372467,47.013653,33.333332,46.702045,54.381596,69.80414,44.38801,36.606205,51.366665,76.59574,2.8577712,666.8164,-1.3104368,-0.9892487,-1.1936412,6879.3
Z-All,BOTorch,18,2,14b,1e-06,0.02,2031,79053.6268881321,72.5256,35.353535,90.97801,82.15495,79.21654,67.08203,75.983665,69.3,85.197365,48.5718,1257.2955,0.8140012,1.2271845,0.9642497,69023.4
Z-All,BOTorch,19,3,14b,1e-06,0.02,2031,91528.77826890946,72.5256,35.353535,90.97801,82.15495,79.21654,67.08203,75.983665,69.3,85.197365,48.5718,1257.2955,0.8140012,1.2271845,0.9642497,69023.4
Z-All,BOTorch,20,2,4b,1e-06,0.01,2000,41563.557443952566,71.16041,36.868687,88.62775,79.93427,79.16213,65.16915,77.76843,76.73333,83.333336,39.520733,1157.1019,0.7696911,1.1580718,0.91092044,29023.3
Z-All,BOTorch,21,1,4b,2e-06,0.01,600,2063.902419662476,71.58703,37.373737,89.53753,80.34256,79.05332,66.72491,79.79301,77.6,83.22369,42.558533,1159.0001,0.8188028,0.9178359,0.8548148,2063.8
Z-All,BOTorch,22,6,8b,4e-06,0.02,200,46272.51569352151,71.92833,38.88889,86.50493,80.233025,77.910774,64.28033,78.08692,72.0,85.76159,41.394894,1237.6453,0.8198004,0.81409365,0.8177252,4256.0
Z-All,BOTorch,23,0,14b,1e-06,0.04,600,20251.602196788783,72.1843,37.373737,90.59894,81.9757,79.651794,64.12944,78.37294,69.3,87.012985,41.15565,1232.0355,0.8329583,0.87229156,0.8472613,20251.5
Z-All,BOTorch,24,0,8b,1e-06,0.01,2031,43177.40277729035,72.44027,40.40404,88.70356,80.80064,76.87704,65.902885,77.855865,70.13333,82.1656,46.216164,1226.4259,0.7971029,1.0779034,0.8992122,43177.3
Z-All,CQR,0,0,14b,2e-06,0.01,200,6789.502686834336,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,CQR,1,3,14b,4e-06,0.02,200,29219.27787003517,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
Z-All,CQR,2,3,4b,1e-06,0.01,2000,46043.61295971871,71.16041,36.868687,88.62775,79.93427,79.16213,65.16915,77.76843,76.73333,83.333336,39.520733,1157.1019,0.7696911,1.1580718,0.91092044,29023.3
Z-All,CQR,3,1,8b,1e-06,0.01,2031,43177.40306124688,72.44027,40.40404,88.70356,80.80064,76.87704,65.902885,77.855865,70.13333,82.1656,46.216164,1226.4259,0.7971029,1.0779034,0.8992122,43177.3
Z-All,CQR,4,7,14b,4e-06,0.04,200,95004.64250812533,72.01365,36.868687,91.96361,82.105156,79.16213,65.83855,77.48868,70.166664,84.19355,41.34468,1208.4736,0.9013685,0.70848745,0.8312299,6752.6
Z-All,CQR,5,2,14b,4e-06,0.01,200,16739.82637605667,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,CQR,6,5,14b,2e-06,0.01,200,26319.74490199089,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,CQR,7,4,14b,1e-06,0.01,600,77248.61429080964,72.8669,36.868687,91.357086,82.4537,78.50925,68.0801,76.699326,74.26667,86.60131,54.841022,1285.787,0.83932745,1.2500756,0.98869044,20312.8
Z-All,CQR,8,6,14b,1e-06,0.02,400,107265.78729805948,71.75768,37.373737,91.43291,82.224655,79.10773,65.29052,77.523636,73.46667,81.9079,49.954933,1265.8021,0.84879744,0.84370786,0.84694666,13594.0
Z-All,CQR,9,0,14b,4e-06,0.02,200,6764.00212392807,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.96667,83.552635,50.026516,1262.8114,0.92929727,0.9276821,0.92871,6763.9
Z-All,CQR,10,11,14b,4e-06,0.01,200,110348.60045871737,74.06143,36.363636,90.59894,82.25453,77.14908,69.228386,79.03363,70.666664,86.451614,53.84435,1268.0673,0.897812,0.9996048,0.93482757,6759.6
Z-All,CQR,11,4,14b,2e-06,0.01,200,39224.89895997048,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
Z-All,CQR,12,3,14b,2e-06,0.02,200,29301.078663921355,71.672356,37.373737,91.12965,82.274445,79.434166,65.073105,78.32922,72.066666,84.09091,51.98968,1262.9352,0.9103049,0.94679034,0.9235723,6745.7
Z-All,CQR,13,2,14b,2e-06,0.01,200,16869.626213169096,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,76.9,85.80645,57.493683,1285.0702,0.89506,1.1885978,1.001801,6789.4
